thk_01,thk_02,thk_03,thk_04,thk_05,thk_06,thk_07,thk_08,thk_09,res_01,res_02,res_03,res_04,res_05,res_06,res_07,res_08,res_09,res_10
7.15250e-01,4.95045e+00,7.75830e+00,7.08285e+00,9.13215e+00,1.09505e+01,6.13305e+00,7.88490e+00,3.49835e+01,6.98445e+00,6.03960e+00,1.44347e+01,8.40600e+00,5.35710e+00,3.62340e+01,2.69914e+01,4.50135e+01,1.16890e+01,4.05200e+00
7.15250e-01,4.95045e+00,7.75830e+00,7.08285e+00,9.13215e+00,1.09505e+01,6.13305e+00,7.88490e+00,3.49835e+01,6.98445e+00,1.29420e+01,1.44347e+01,8.40600e+00,5.35710e+00,3.62340e+01,2.69914e+01,4.50135e+01,1.16890e+01,4.05200e+00
7.15250e-01,4.95045e+00,7.75830e+00,7.08285e+00,9.13215e+00,1.09505e+01,6.13305e+00,7.88490e+00,3.49835e+01,6.98445e+00,1.29420e+01,1.44347e+01,1.40100e+01,5.35710e+00,3.62340e+01,2.69914e+01,4.50135e+01,1.16890e+01,4.05200e+00
7.15250e-01,4.95045e+00,7.75830e+00,7.08285e+00,9.13215e+00,1.09505e+01,6.13305e+00,7.88490e+00,3.49835e+01,6.98445e+00,1.29420e+01,1.44347e+01,8.40600e+00,1.91325e+01,3.62340e+01,2.69914e+01,4.50135e+01,1.16890e+01,4.05200e+00
7.15250e-01,4.95045e+00,7.75830e+00,7.08285e+00,9.13215e+00,1.09505e+01,6.13305e+00,7.88490e+00,3.49835e+01,6.98445e+00,1.29420e+01,1.44347e+01,8.40600e+00,5.35710e+00,1.64700e+01,2.69914e+01,4.50135e+01,1.16890e+01,4.05200e+00
7.15250e-01,4.95045e+00,7.75830e+00,7.08285e+00,9.13215e+00,1.09505e+01,6.13305e+00,7.88490e+00,3.49835e+01,6.98445e+00,1.29420e+01,1.44347e+01,8.40600e+00,5.35710e+00,3.62340e+01,7.10300e+00,4.50135e+01,1.16890e+01,4.05200e+00
7.15250e-01,4.95045e+00,7.75830e+00,7.08285e+00,9.13215e+00,1.09505e+01,6.13305e+00,7.88490e+00,3.49835e+01,6.98445e+00,1.29420e+01,1.44347e+01,8.40600e+00,5.35710e+00,3.62340e+01,2.69914e+01,3.72969e+01,1.16890e+01,4.05200e+00
7.15250e-01,4.95045e+00,7.75830e+00,7.08285e+00,9.13215e+00,1.09505e+01,6.13305e+00,7.88490e+00,3.49835e+01,6.98445e+00,1.29420e+01,1.44347e+01,8.40600e+00,5.35710e+00,3.62340e+01,2.69914e+01,4.50135e+01,2.06805e+01,4.05200e+00
7.15250e-01,4.95045e+00,7.75830e+00,7.08285e+00,9.13215e+00,1.09505e+01,6.13305e+00,7.88490e+00,3.49835e+01,6.98445e+00,1.29420e+01,1.44347e+01,8.40600e+00,5.35710e+00,3.62340e+01,2.69914e+01,4.50135e+01,1.16890e+01,2.35016e+01
7.15250e-01,4.95045e+00,7.75830e+00,7.08285e+00,9.13215e+00,1.09505e+01,6.13305e+00,7.88490e+00,3.49835e+01,6.98445e+00,1.29420e+01,1.44347e+01,8.40600e+00,5.35710e+00,3.62340e+01,2.69914e+01,4.50135e+01,1.16890e+01,4.05200e+00
3.29015e+00,6.41725e+00,8.22850e+00,2.77155e+00,1.15145e+01,9.90755e+00,3.40725e+00,1.31415e+01,3.94975e+01,1.58737e+01,1.98444e+01,2.80203e+01,5.04360e+00,6.88770e+00,3.40380e+01,2.98326e+01,1.67193e+01,6.29405e+00,1.05352e+01
3.00405e+00,6.41725e+00,8.22850e+00,2.77155e+00,1.15145e+01,9.90755e+00,3.40725e+00,1.31415e+01,3.94975e+01,1.58737e+01,1.98444e+01,2.80203e+01,5.04360e+00,6.88770e+00,3.40380e+01,2.98326e+01,1.67193e+01,6.29405e+00,1.05352e+01
3.29015e+00,2.01685e+00,8.22850e+00,2.77155e+00,1.15145e+01,9.90755e+00,3.40725e+00,1.31415e+01,3.94975e+01,1.58737e+01,1.98444e+01,2.80203e+01,5.04360e+00,6.88770e+00,3.40380e+01,2.98326e+01,1.67193e+01,6.29405e+00,1.05352e+01
3.29015e+00,6.41725e+00,3.99670e+00,2.77155e+00,1.15145e+01,9.90755e+00,3.40725e+00,1.31415e+01,3.94975e+01,1.58737e+01,1.98444e+01,2.80203e+01,5.04360e+00,6.88770e+00,3.40380e+01,2.98326e+01,1.67193e+01,6.29405e+00,1.05352e+01
3.29015e+00,6.41725e+00,8.22850e+00,2.15565e+00,1.15145e+01,9.90755e+00,3.40725e+00,1.31415e+01,3.94975e+01,1.58737e+01,1.98444e+01,2.80203e+01,5.04360e+00,6.88770e+00,3.40380e+01,2.98326e+01,1.67193e+01,6.29405e+00,1.05352e+01
3.29015e+00,6.41725e+00,8.22850e+00,2.77155e+00,2.77935e+00,9.90755e+00,3.40725e+00,1.31415e+01,3.94975e+01,1.58737e+01,1.98444e+01,2.80203e+01,5.04360e+00,6.88770e+00,3.40380e+01,2.98326e+01,1.67193e+01,6.29405e+00,1.05352e+01
3.29015e+00,6.41725e+00,8.22850e+00,2.77155e+00,1.15145e+01,2.60725e+00,3.40725e+00,1.31415e+01,3.94975e+01,1.58737e+01,1.98444e+01,2.80203e+01,5.04360e+00,6.88770e+00,3.40380e+01,2.98326e+01,1.67193e+01,6.29405e+00,1.05352e+01
3.29015e+00,6.41725e+00,8.22850e+00,2.77155e+00,1.15145e+01,9.90755e+00,1.70362e+01,1.31415e+01,3.94975e+01,1.58737e+01,1.98444e+01,2.80203e+01,5.04360e+00,6.88770e+00,3.40380e+01,2.98326e+01,1.67193e+01,6.29405e+00,1.05352e+01
3.29015e+00,6.41725e+00,8.22850e+00,2.77155e+00,1.15145e+01,9.90755e+00,3.40725e+00,2.19025e+01,3.94975e+01,1.58737e+01,1.98444e+01,2.80203e+01,5.04360e+00,6.88770e+00,3.40380e+01,2.98326e+01,1.67193e+01,6.29405e+00,1.05352e+01
3.29015e+00,6.41725e+00,8.22850e+00,2.77155e+00,1.15145e+01,9.90755e+00,3.40725e+00,1.31415e+01,1.69275e+01,1.58737e+01,1.98444e+01,2.80203e+01,5.04360e+00,6.88770e+00,3.40380e+01,2.98326e+01,1.67193e+01,6.29405e+00,1.05352e+01
3.29015e+00,6.41725e+00,8.22850e+00,2.77155e+00,1.15145e+01,9.90755e+00,3.40725e+00,1.31415e+01,3.94975e+01,1.71437e+01,1.98444e+01,2.80203e+01,5.04360e+00,6.88770e+00,3.40380e+01,2.98326e+01,1.67193e+01,6.29405e+00,1.05352e+01
3.29015e+00,6.41725e+00,8.22850e+00,2.77155e+00,1.15145e+01,9.90755e+00,3.40725e+00,1.31415e+01,3.94975e+01,1.58737e+01,2.67468e+01,2.80203e+01,5.04360e+00,6.88770e+00,3.40380e+01,2.98326e+01,1.67193e+01,6.29405e+00,1.05352e+01
3.29015e+00,6.41725e+00,8.22850e+00,2.77155e+00,1.15145e+01,9.90755e+00,3.40725e+00,1.31415e+01,3.94975e+01,1.58737e+01,1.98444e+01,2.80203e+01,5.04360e+00,6.88770e+00,3.40380e+01,2.98326e+01,1.67193e+01,6.29405e+00,1.05352e+01
3.29015e+00,6.41725e+00,8.22850e+00,2.77155e+00,1.15145e+01,9.90755e+00,3.40725e+00,1.31415e+01,3.94975e+01,1.58737e+01,1.98444e+01,2.80203e+01,1.73724e+01,6.88770e+00,3.40380e+01,2.98326e+01,1.67193e+01,6.29405e+00,1.05352e+01
3.29015e+00,6.41725e+00,8.22850e+00,2.77155e+00,1.15145e+01,9.90755e+00,3.40725e+00,1.31415e+01,3.94975e+01,1.58737e+01,1.98444e+01,2.80203e+01,5.04360e+00,1.76019e+01,3.40380e+01,2.98326e+01,1.67193e+01,6.29405e+00,1.05352e+01
3.29015e+00,6.41725e+00,8.22850e+00,2.77155e+00,1.15145e+01,9.90755e+00,3.40725e+00,1.31415e+01,3.94975e+01,1.58737e+01,1.98444e+01,2.80203e+01,5.04360e+00,6.88770e+00,1.86660e+01,2.98326e+01,1.67193e+01,6.29405e+00,1.05352e+01
3.29015e+00,6.41725e+00,8.22850e+00,2.77155e+00,1.15145e+01,9.90755e+00,3.40725e+00,1.31415e+01,3.94975e+01,1.58737e+01,1.98444e+01,2.80203e+01,5.04360e+00,6.88770e+00,3.40380e+01,4.97210e+01,1.67193e+01,6.29405e+00,1.05352e+01
3.29015e+00,6.41725e+00,8.22850e+00,2.77155e+00,1.15145e+01,9.90755e+00,3.40725e+00,1.31415e+01,3.94975e+01,1.58737e+01,1.98444e+01,2.80203e+01,5.04360e+00,6.88770e+00,3.40380e+01,2.98326e+01,2.44359e+01,6.29405e+00,1.05352e+01
3.29015e+00,6.41725e+00,8.22850e+00,2.77155e+00,1.15145e+01,9.90755e+00,3.40725e+00,1.31415e+01,3.94975e+01,1.58737e+01,1.98444e+01,2.80203e+01,5.04360e+00,6.88770e+00,3.40380e+01,2.98326e+01,1.67193e+01,2.60754e+01,1.05352e+01
3.29015e+00,6.41725e+00,8.22850e+00,2.77155e+00,1.15145e+01,9.90755e+00,3.40725e+00,1.31415e+01,3.94975e+01,1.58737e+01,1.98444e+01,2.80203e+01,5.04360e+00,6.88770e+00,3.40380e+01,2.98326e+01,1.67193e+01,6.29405e+00,1.70184e+01
3.29015e+00,2.01685e+00,3.99670e+00,2.15565e+00,2.77935e+00,2.60725e+00,1.70362e+01,2.19025e+01,1.69275e+01,1.71437e+01,2.67468e+01,2.80203e+01,1.73724e+01,1.76019e+01,1.86660e+01,4.97210e+01,2.44359e+01,2.60754e+01,1.70184e+01
3.00405e+00,6.41725e+00,3.99670e+00,2.15565e+00,2.77935e+00,2.60725e+00,1.70362e+01,2.19025e+01,1.69275e+01,1.71437e+01,2.67468e+01,2.80203e+01,1.73724e+01,1.76019e+01,1.86660e+01,4.97210e+01,2.44359e+01,2.60754e+01,1.70184e+01
3.00405e+00,2.01685e+00,8.22850e+00,2.15565e+00,2.77935e+00,2.60725e+00,1.70362e+01,2.19025e+01,1.69275e+01,1.71437e+01,2.67468e+01,2.80203e+01,1.73724e+01,1.76019e+01,1.86660e+01,4.97210e+01,2.44359e+01,2.60754e+01,1.70184e+01
3.00405e+00,2.01685e+00,3.99670e+00,2.77155e+00,2.77935e+00,2.60725e+00,1.70362e+01,2.19025e+01,1.69275e+01,1.71437e+01,2.67468e+01,2.80203e+01,1.73724e+01,1.76019e+01,1.86660e+01,4.97210e+01,2.44359e+01,2.60754e+01,1.70184e+01
3.00405e+00,2.01685e+00,3.99670e+00,2.15565e+00,1.15145e+01,2.60725e+00,1.70362e+01,2.19025e+01,1.69275e+01,1.71437e+01,2.67468e+01,2.80203e+01,1.73724e+01,1.76019e+01,1.86660e+01,4.97210e+01,2.44359e+01,2.60754e+01,1.70184e+01
3.00405e+00,2.01685e+00,3.99670e+00,2.15565e+00,2.77935e+00,9.90755e+00,1.70362e+01,2.19025e+01,1.69275e+01,1.71437e+01,2.67468e+01,2.80203e+01,1.73724e+01,1.76019e+01,1.86660e+01,4.97210e+01,2.44359e+01,2.60754e+01,1.70184e+01
3.00405e+00,2.01685e+00,3.99670e+00,2.15565e+00,2.77935e+00,2.60725e+00,3.40725e+00,2.19025e+01,1.69275e+01,1.71437e+01,2.67468e+01,2.80203e+01,1.73724e+01,1.76019e+01,1.86660e+01,4.97210e+01,2.44359e+01,2.60754e+01,1.70184e+01
3.00405e+00,2.01685e+00,3.99670e+00,2.15565e+00,2.77935e+00,2.60725e+00,1.70362e+01,1.31415e+01,1.69275e+01,1.71437e+01,2.67468e+01,2.80203e+01,1.73724e+01,1.76019e+01,1.86660e+01,4.97210e+01,2.44359e+01,2.60754e+01,1.70184e+01
3.00405e+00,2.01685e+00,3.99670e+00,2.15565e+00,2.77935e+00,2.60725e+00,1.70362e+01,2.19025e+01,3.94975e+01,1.71437e+01,2.67468e+01,2.80203e+01,1.73724e+01,1.76019e+01,1.86660e+01,4.97210e+01,2.44359e+01,2.60754e+01,1.70184e+01
3.00405e+00,2.01685e+00,3.99670e+00,2.15565e+00,2.77935e+00,2.60725e+00,1.70362e+01,2.19025e+01,1.69275e+01,1.58737e+01,2.67468e+01,2.80203e+01,1.73724e+01,1.76019e+01,1.86660e+01,4.97210e+01,2.44359e+01,2.60754e+01,1.70184e+01
3.00405e+00,2.01685e+00,3.99670e+00,2.15565e+00,2.77935e+00,2.60725e+00,1.70362e+01,2.19025e+01,1.69275e+01,1.71437e+01,1.98444e+01,2.80203e+01,1.73724e+01,1.76019e+01,1.86660e+01,4.97210e+01,2.44359e+01,2.60754e+01,1.70184e+01
3.00405e+00,2.01685e+00,3.99670e+00,2.15565e+00,2.77935e+00,2.60725e+00,1.70362e+01,2.19025e+01,1.69275e+01,1.71437e+01,2.67468e+01,2.80203e+01,1.73724e+01,1.76019e+01,1.86660e+01,4.97210e+01,2.44359e+01,2.60754e+01,1.70184e+01
3.00405e+00,2.01685e+00,3.99670e+00,2.15565e+00,2.77935e+00,2.60725e+00,1.70362e+01,2.19025e+01,1.69275e+01,1.71437e+01,2.67468e+01,2.80203e+01,5.04360e+00,1.76019e+01,1.86660e+01,4.97210e+01,2.44359e+01,2.60754e+01,1.70184e+01
3.00405e+00,2.01685e+00,3.99670e+00,2.15565e+00,2.77935e+00,2.60725e+00,1.70362e+01,2.19025e+01,1.69275e+01,1.71437e+01,2.67468e+01,2.80203e+01,1.73724e+01,6.88770e+00,1.86660e+01,4.97210e+01,2.44359e+01,2.60754e+01,1.70184e+01
3.00405e+00,2.01685e+00,3.99670e+00,2.15565e+00,2.77935e+00,2.60725e+00,1.70362e+01,2.19025e+01,1.69275e+01,1.71437e+01,2.67468e+01,2.80203e+01,1.73724e+01,1.76019e+01,3.40380e+01,4.97210e+01,2.44359e+01,2.60754e+01,1.70184e+01
3.00405e+00,2.01685e+00,3.99670e+00,2.15565e+00,2.77935e+00,2.60725e+00,1.70362e+01,2.19025e+01,1.69275e+01,1.71437e+01,2.67468e+01,2.80203e+01,1.73724e+01,1.76019e+01,1.86660e+01,2.98326e+01,2.44359e+01,2.60754e+01,1.70184e+01
3.00405e+00,2.01685e+00,3.99670e+00,2.15565e+00,2.77935e+00,2.60725e+00,1.70362e+01,2.19025e+01,1.69275e+01,1.71437e+01,2.67468e+01,2.80203e+01,1.73724e+01,1.76019e+01,1.86660e+01,4.97210e+01,1.67193e+01,2.60754e+01,1.70184e+01
3.00405e+00,2.01685e+00,3.99670e+00,2.15565e+00,2.77935e+00,2.60725e+00,1.70362e+01,2.19025e+01,1.69275e+01,1.71437e+01,2.67468e+01,2.80203e+01,1.73724e+01,1.76019e+01,1.86660e+01,4.97210e+01,2.44359e+01,6.29405e+00,1.70184e+01
3.00405e+00,2.01685e+00,3.99670e+00,2.15565e+00,2.77935e+00,2.60725e+00,1.70362e+01,2.19025e+01,1.69275e+01,1.71437e+01,2.67468e+01,2.80203e+01,1.73724e+01,1.76019e+01,1.86660e+01,4.97210e+01,2.44359e+01,2.60754e+01,1.05352e+01
3.00405e+00,2.01685e+00,3.99670e+00,2.15565e+00,2.77935e+00,2.60725e+00,1.70362e+01,2.19025e+01,1.69275e+01,1.71437e+01,2.67468e+01,2.80203e+01,1.73724e+01,1.76019e+01,1.86660e+01,4.97210e+01,2.44359e+01,2.60754e+01,1.70184e+01
4.43455e+00,2.01685e+00,2.58610e+00,1.01623e+01,8.33805e+00,5.73595e+00,1.97620e+01,6.13270e+00,3.04695e+01,2.09534e+01,2.67468e+01,2.12275e+01,1.84932e+01,2.52549e+01,2.52540e+01,1.84678e+01,6.43050e+00,2.78736e+01,4.05200e+00
1.85965e+00,2.01685e+00,2.58610e+00,1.01623e+01,8.33805e+00,5.73595e+00,1.97620e+01,6.13270e+00,3.04695e+01,2.09534e+01,2.67468e+01,2.12275e+01,1.84932e+01,2.52549e+01,2.52540e+01,1.84678e+01,6.43050e+00,2.78736e+01,4.05200e+00
4.43455e+00,6.41725e+00,2.58610e+00,1.01623e+01,8.33805e+00,5.73595e+00,1.97620e+01,6.13270e+00,3.04695e+01,2.09534e+01,2.67468e+01,2.12275e+01,1.84932e+01,2.52549e+01,2.52540e+01,1.84678e+01,6.43050e+00,2.78736e+01,4.05200e+00
4.43455e+00,2.01685e+00,2.11590e+00,1.01623e+01,8.33805e+00,5.73595e+00,1.97620e+01,6.13270e+00,3.04695e+01,2.09534e+01,2.67468e+01,2.12275e+01,1.84932e+01,2.52549e+01,2.52540e+01,1.84678e+01,6.43050e+00,2.78736e+01,4.05200e+00
4.43455e+00,2.01685e+00,2.58610e+00,9.54645e+00,8.33805e+00,5.73595e+00,1.97620e+01,6.13270e+00,3.04695e+01,2.09534e+01,2.67468e+01,2.12275e+01,1.84932e+01,2.52549e+01,2.52540e+01,1.84678e+01,6.43050e+00,2.78736e+01,4.05200e+00
4.43455e+00,2.01685e+00,2.58610e+00,1.01623e+01,1.23086e+01,5.73595e+00,1.97620e+01,6.13270e+00,3.04695e+01,2.09534e+01,2.67468e+01,2.12275e+01,1.84932e+01,2.52549e+01,2.52540e+01,1.84678e+01,6.43050e+00,2.78736e+01,4.05200e+00
4.43455e+00,2.01685e+00,2.58610e+00,1.01623e+01,8.33805e+00,1.51220e+01,1.97620e+01,6.13270e+00,3.04695e+01,2.09534e+01,2.67468e+01,2.12275e+01,1.84932e+01,2.52549e+01,2.52540e+01,1.84678e+01,6.43050e+00,2.78736e+01,4.05200e+00
4.43455e+00,2.01685e+00,2.58610e+00,1.01623e+01,8.33805e+00,5.73595e+00,2.24878e+01,6.13270e+00,3.04695e+01,2.09534e+01,2.67468e+01,2.12275e+01,1.84932e+01,2.52549e+01,2.52540e+01,1.84678e+01,6.43050e+00,2.78736e+01,4.05200e+00
4.43455e+00,2.01685e+00,2.58610e+00,1.01623e+01,8.33805e+00,5.73595e+00,1.97620e+01,1.48937e+01,3.04695e+01,2.09534e+01,2.67468e+01,2.12275e+01,1.84932e+01,2.52549e+01,2.52540e+01,1.84678e+01,6.43050e+00,2.78736e+01,4.05200e+00
4.43455e+00,2.01685e+00,2.58610e+00,1.01623e+01,8.33805e+00,5.73595e+00,1.97620e+01,6.13270e+00,7.89950e+00,2.09534e+01,2.67468e+01,2.12275e+01,1.84932e+01,2.52549e+01,2.52540e+01,1.84678e+01,6.43050e+00,2.78736e+01,4.05200e+00
