thk_01,thk_02,thk_03,thk_04,thk_05,thk_06,thk_07,res_01,res_02,res_03,res_04,res_05,res_06,res_07,res_08
1.28730e+00,5.03690e+00,7.00150e+00,1.29537e+01,9.28590e+00,3.53150e+01,2.93937e+01,5.26845e+01,6.76505e+01,3.03363e+01,1.33508e+01,5.53418e+01,1.01901e+02,7.22913e+01,4.05165e+01
1.28730e+00,7.68790e+00,8.47550e+00,1.50263e+01,3.57150e+00,2.72430e+01,4.61901e+01,3.90885e+01,8.18927e+01,7.07847e+01,1.71653e+01,2.92986e+01,1.26358e+02,3.18082e+01,4.05165e+01
9.19500e-01,5.03690e+00,8.47550e+00,1.50263e+01,3.57150e+00,2.72430e+01,4.61901e+01,3.90885e+01,8.18927e+01,7.07847e+01,1.71653e+01,2.92986e+01,1.26358e+02,3.18082e+01,4.05165e+01
9.19500e-01,7.68790e+00,7.00150e+00,1.50263e+01,3.57150e+00,2.72430e+01,4.61901e+01,3.90885e+01,8.18927e+01,7.07847e+01,1.71653e+01,2.92986e+01,1.26358e+02,3.18082e+01,4.05165e+01
9.19500e-01,7.68790e+00,8.47550e+00,1.29537e+01,3.57150e+00,2.72430e+01,4.61901e+01,3.90885e+01,8.18927e+01,7.07847e+01,1.71653e+01,2.92986e+01,1.26358e+02,3.18082e+01,4.05165e+01
9.19500e-01,7.68790e+00,8.47550e+00,1.50263e+01,9.28590e+00,2.72430e+01,4.61901e+01,3.90885e+01,8.18927e+01,7.07847e+01,1.71653e+01,2.92986e+01,1.26358e+02,3.18082e+01,4.05165e+01
9.19500e-01,7.68790e+00,8.47550e+00,1.50263e+01,3.57150e+00,3.53150e+01,4.61901e+01,3.90885e+01,8.18927e+01,7.07847e+01,1.71653e+01,2.92986e+01,1.26358e+02,3.18082e+01,4.05165e+01
9.19500e-01,7.68790e+00,8.47550e+00,1.50263e+01,3.57150e+00,2.72430e+01,2.93937e+01,3.90885e+01,8.18927e+01,7.07847e+01,1.71653e+01,2.92986e+01,1.26358e+02,3.18082e+01,4.05165e+01
9.19500e-01,7.68790e+00,8.47550e+00,1.50263e+01,3.57150e+00,2.72430e+01,4.61901e+01,5.26845e+01,8.18927e+01,7.07847e+01,1.71653e+01,2.92986e+01,1.26358e+02,3.18082e+01,4.05165e+01
9.19500e-01,7.68790e+00,8.47550e+00,1.50263e+01,3.57150e+00,2.72430e+01,4.61901e+01,3.90885e+01,6.76505e+01,7.07847e+01,1.71653e+01,2.92986e+01,1.26358e+02,3.18082e+01,4.05165e+01
9.19500e-01,7.68790e+00,8.47550e+00,1.50263e+01,3.57150e+00,2.72430e+01,4.61901e+01,3.90885e+01,8.18927e+01,3.03363e+01,1.71653e+01,2.92986e+01,1.26358e+02,3.18082e+01,4.05165e+01
9.19500e-01,7.68790e+00,8.47550e+00,1.50263e+01,3.57150e+00,2.72430e+01,4.61901e+01,3.90885e+01,8.18927e+01,7.07847e+01,1.33508e+01,2.92986e+01,1.26358e+02,3.18082e+01,4.05165e+01
9.19500e-01,7.68790e+00,8.47550e+00,1.50263e+01,3.57150e+00,2.72430e+01,4.61901e+01,3.90885e+01,8.18927e+01,7.07847e+01,1.71653e+01,5.53418e+01,1.26358e+02,3.18082e+01,4.05165e+01
9.19500e-01,7.68790e+00,8.47550e+00,1.50263e+01,3.57150e+00,2.72430e+01,4.61901e+01,3.90885e+01,8.18927e+01,7.07847e+01,1.71653e+01,2.92986e+01,1.01901e+02,3.18082e+01,4.05165e+01
9.19500e-01,7.68790e+00,8.47550e+00,1.50263e+01,3.57150e+00,2.72430e+01,4.61901e+01,3.90885e+01,8.18927e+01,7.07847e+01,1.71653e+01,2.92986e+01,1.26358e+02,7.22913e+01,4.05165e+01
9.19500e-01,7.68790e+00,8.47550e+00,1.50263e+01,3.57150e+00,2.72430e+01,4.61901e+01,3.90885e+01,8.18927e+01,7.07847e+01,1.71653e+01,2.92986e+01,1.26358e+02,3.18082e+01,4.05165e+01
9.19500e-01,7.68790e+00,8.47550e+00,1.50263e+01,3.57150e+00,2.72430e+01,4.61901e+01,3.90885e+01,8.18927e+01,7.07847e+01,1.71653e+01,2.92986e+01,1.26358e+02,3.18082e+01,4.05165e+01
4.22970e+00,9.27850e+00,1.28975e+01,4.66335e+00,2.07147e+01,1.91710e+01,6.99850e+00,2.54925e+01,1.24619e+02,8.42675e+01,4.38667e+01,1.07428e+02,3.66844e+01,2.60249e+01,8.37341e+01
3.86190e+00,9.27850e+00,1.28975e+01,4.66335e+00,2.07147e+01,1.91710e+01,6.99850e+00,2.54925e+01,1.24619e+02,8.42675e+01,4.38667e+01,1.07428e+02,3.66844e+01,2.60249e+01,8.37341e+01
4.22970e+00,3.44630e+00,1.28975e+01,4.66335e+00,2.07147e+01,1.91710e+01,6.99850e+00,2.54925e+01,1.24619e+02,8.42675e+01,4.38667e+01,1.07428e+02,3.66844e+01,2.60249e+01,8.37341e+01
4.22970e+00,9.27850e+00,2.57950e+00,4.66335e+00,2.07147e+01,1.91710e+01,6.99850e+00,2.54925e+01,1.24619e+02,8.42675e+01,4.38667e+01,1.07428e+02,3.66844e+01,2.60249e+01,8.37341e+01
4.22970e+00,9.27850e+00,1.28975e+01,6.73595e+00,2.07147e+01,1.91710e+01,6.99850e+00,2.54925e+01,1.24619e+02,8.42675e+01,4.38667e+01,1.07428e+02,3.66844e+01,2.60249e+01,8.37341e+01
4.22970e+00,9.27850e+00,1.28975e+01,4.66335e+00,1.50003e+01,1.91710e+01,6.99850e+00,2.54925e+01,1.24619e+02,8.42675e+01,4.38667e+01,1.07428e+02,3.66844e+01,2.60249e+01,8.37341e+01
4.22970e+00,9.27850e+00,1.28975e+01,4.66335e+00,2.07147e+01,1.10990e+01,6.99850e+00,2.54925e+01,1.24619e+02,8.42675e+01,4.38667e+01,1.07428e+02,3.66844e+01,2.60249e+01,8.37341e+01
4.22970e+00,9.27850e+00,1.28975e+01,4.66335e+00,2.07147e+01,1.91710e+01,2.37949e+01,2.54925e+01,1.24619e+02,8.42675e+01,4.38667e+01,1.07428e+02,3.66844e+01,2.60249e+01,8.37341e+01
4.22970e+00,9.27850e+00,1.28975e+01,4.66335e+00,2.07147e+01,1.91710e+01,6.99850e+00,1.18965e+01,1.24619e+02,8.42675e+01,4.38667e+01,1.07428e+02,3.66844e+01,2.60249e+01,8.37341e+01
4.22970e+00,9.27850e+00,1.28975e+01,4.66335e+00,2.07147e+01,1.91710e+01,6.99850e+00,2.54925e+01,2.49238e+01,8.42675e+01,4.38667e+01,1.07428e+02,3.66844e+01,2.60249e+01,8.37341e+01
4.22970e+00,9.27850e+00,1.28975e+01,4.66335e+00,2.07147e+01,1.91710e+01,6.99850e+00,2.54925e+01,1.24619e+02,1.68535e+01,4.38667e+01,1.07428e+02,3.66844e+01,2.60249e+01,8.37341e+01
4.22970e+00,9.27850e+00,1.28975e+01,4.66335e+00,2.07147e+01,1.91710e+01,6.99850e+00,2.54925e+01,1.24619e+02,8.42675e+01,4.76813e+01,1.07428e+02,3.66844e+01,2.60249e+01,8.37341e+01
4.22970e+00,9.27850e+00,1.28975e+01,4.66335e+00,2.07147e+01,1.91710e+01,6.99850e+00,2.54925e+01,1.24619e+02,8.42675e+01,4.38667e+01,8.13850e+01,3.66844e+01,2.60249e+01,8.37341e+01
4.22970e+00,9.27850e+00,1.28975e+01,4.66335e+00,2.07147e+01,1.91710e+01,6.99850e+00,2.54925e+01,1.24619e+02,8.42675e+01,4.38667e+01,1.07428e+02,6.11407e+01,2.60249e+01,8.37341e+01
4.22970e+00,9.27850e+00,1.28975e+01,4.66335e+00,2.07147e+01,1.91710e+01,6.99850e+00,2.54925e+01,1.24619e+02,8.42675e+01,4.38667e+01,1.07428e+02,3.66844e+01,7.80746e+01,8.37341e+01
4.22970e+00,9.27850e+00,1.28975e+01,4.66335e+00,2.07147e+01,1.91710e+01,6.99850e+00,2.54925e+01,1.24619e+02,8.42675e+01,4.38667e+01,1.07428e+02,3.66844e+01,2.60249e+01,8.37341e+01
4.22970e+00,3.44630e+00,2.57950e+00,6.73595e+00,1.50003e+01,1.10990e+01,2.37949e+01,1.18965e+01,2.49238e+01,1.68535e+01,4.76813e+01,8.13850e+01,6.11407e+01,7.80746e+01,8.37341e+01
3.86190e+00,9.27850e+00,2.57950e+00,6.73595e+00,1.50003e+01,1.10990e+01,2.37949e+01,1.18965e+01,2.49238e+01,1.68535e+01,4.76813e+01,8.13850e+01,6.11407e+01,7.80746e+01,8.37341e+01
3.86190e+00,3.44630e+00,1.28975e+01,6.73595e+00,1.50003e+01,1.10990e+01,2.37949e+01,1.18965e+01,2.49238e+01,1.68535e+01,4.76813e+01,8.13850e+01,6.11407e+01,7.80746e+01,8.37341e+01
3.86190e+00,3.44630e+00,2.57950e+00,4.66335e+00,1.50003e+01,1.10990e+01,2.37949e+01,1.18965e+01,2.49238e+01,1.68535e+01,4.76813e+01,8.13850e+01,6.11407e+01,7.80746e+01,8.37341e+01
3.86190e+00,3.44630e+00,2.57950e+00,6.73595e+00,2.07147e+01,1.10990e+01,2.37949e+01,1.18965e+01,2.49238e+01,1.68535e+01,4.76813e+01,8.13850e+01,6.11407e+01,7.80746e+01,8.37341e+01
3.86190e+00,3.44630e+00,2.57950e+00,6.73595e+00,1.50003e+01,1.91710e+01,2.37949e+01,1.18965e+01,2.49238e+01,1.68535e+01,4.76813e+01,8.13850e+01,6.11407e+01,7.80746e+01,8.37341e+01
3.86190e+00,3.44630e+00,2.57950e+00,6.73595e+00,1.50003e+01,1.10990e+01,6.99850e+00,1.18965e+01,2.49238e+01,1.68535e+01,4.76813e+01,8.13850e+01,6.11407e+01,7.80746e+01,8.37341e+01
3.86190e+00,3.44630e+00,2.57950e+00,6.73595e+00,1.50003e+01,1.10990e+01,2.37949e+01,2.54925e+01,2.49238e+01,1.68535e+01,4.76813e+01,8.13850e+01,6.11407e+01,7.80746e+01,8.37341e+01
3.86190e+00,3.44630e+00,2.57950e+00,6.73595e+00,1.50003e+01,1.10990e+01,2.37949e+01,1.18965e+01,1.24619e+02,1.68535e+01,4.76813e+01,8.13850e+01,6.11407e+01,7.80746e+01,8.37341e+01
3.86190e+00,3.44630e+00,2.57950e+00,6.73595e+00,1.50003e+01,1.10990e+01,2.37949e+01,1.18965e+01,2.49238e+01,8.42675e+01,4.76813e+01,8.13850e+01,6.11407e+01,7.80746e+01,8.37341e+01
3.86190e+00,3.44630e+00,2.57950e+00,6.73595e+00,1.50003e+01,1.10990e+01,2.37949e+01,1.18965e+01,2.49238e+01,1.68535e+01,4.38667e+01,8.13850e+01,6.11407e+01,7.80746e+01,8.37341e+01
3.86190e+00,3.44630e+00,2.57950e+00,6.73595e+00,1.50003e+01,1.10990e+01,2.37949e+01,1.18965e+01,2.49238e+01,1.68535e+01,4.76813e+01,1.07428e+02,6.11407e+01,7.80746e+01,8.37341e+01
3.86190e+00,3.44630e+00,2.57950e+00,6.73595e+00,1.50003e+01,1.10990e+01,2.37949e+01,1.18965e+01,2.49238e+01,1.68535e+01,4.76813e+01,8.13850e+01,3.66844e+01,7.80746e+01,8.37341e+01
3.86190e+00,3.44630e+00,2.57950e+00,6.73595e+00,1.50003e+01,1.10990e+01,2.37949e+01,1.18965e+01,2.49238e+01,1.68535e+01,4.76813e+01,8.13850e+01,6.11407e+01,2.60249e+01,8.37341e+01
3.86190e+00,3.44630e+00,2.57950e+00,6.73595e+00,1.50003e+01,1.10990e+01,2.37949e+01,1.18965e+01,2.49238e+01,1.68535e+01,4.76813e+01,8.13850e+01,6.11407e+01,7.80746e+01,8.37341e+01
3.86190e+00,3.44630e+00,2.57950e+00,6.73595e+00,1.50003e+01,1.10990e+01,2.37949e+01,1.18965e+01,2.49238e+01,1.68535e+01,4.76813e+01,8.13850e+01,6.11407e+01,7.80746e+01,8.37341e+01
5.70090e+00,2.91610e+00,4.05350e+00,1.70989e+01,1.50003e+01,1.10990e+01,4.05913e+01,1.18965e+01,9.61349e+01,1.11233e+02,5.91247e+01,8.13850e+01,1.34510e+02,9.54245e+01,6.21253e+01
2.39070e+00,2.91610e+00,4.05350e+00,1.70989e+01,1.50003e+01,1.10990e+01,4.05913e+01,1.18965e+01,9.61349e+01,1.11233e+02,5.91247e+01,8.13850e+01,1.34510e+02,9.54245e+01,6.21253e+01
5.70090e+00,1.32550e+00,4.05350e+00,1.70989e+01,1.50003e+01,1.10990e+01,4.05913e+01,1.18965e+01,9.61349e+01,1.11233e+02,5.91247e+01,8.13850e+01,1.34510e+02,9.54245e+01,6.21253e+01
5.70090e+00,2.91610e+00,1.14235e+01,1.70989e+01,1.50003e+01,1.10990e+01,4.05913e+01,1.18965e+01,9.61349e+01,1.11233e+02,5.91247e+01,8.13850e+01,1.34510e+02,9.54245e+01,6.21253e+01
5.70090e+00,2.91610e+00,4.05350e+00,2.59075e+00,1.50003e+01,1.10990e+01,4.05913e+01,1.18965e+01,9.61349e+01,1.11233e+02,5.91247e+01,8.13850e+01,1.34510e+02,9.54245e+01,6.21253e+01
5.70090e+00,2.91610e+00,4.05350e+00,1.70989e+01,9.28590e+00,1.10990e+01,4.05913e+01,1.18965e+01,9.61349e+01,1.11233e+02,5.91247e+01,8.13850e+01,1.34510e+02,9.54245e+01,6.21253e+01
5.70090e+00,2.91610e+00,4.05350e+00,1.70989e+01,1.50003e+01,3.53150e+01,4.05913e+01,1.18965e+01,9.61349e+01,1.11233e+02,5.91247e+01,8.13850e+01,1.34510e+02,9.54245e+01,6.21253e+01
5.70090e+00,2.91610e+00,4.05350e+00,1.70989e+01,1.50003e+01,1.10990e+01,1.25973e+01,1.18965e+01,9.61349e+01,1.11233e+02,5.91247e+01,8.13850e+01,1.34510e+02,9.54245e+01,6.21253e+01
5.70090e+00,2.91610e+00,4.05350e+00,1.70989e+01,1.50003e+01,1.10990e+01,4.05913e+01,5.26845e+01,9.61349e+01,1.11233e+02,5.91247e+01,8.13850e+01,1.34510e+02,9.54245e+01,6.21253e+01
5.70090e+00,2.91610e+00,4.05350e+00,1.70989e+01,1.50003e+01,1.10990e+01,4.05913e+01,1.18965e+01,1.10377e+02,1.11233e+02,5.91247e+01,8.13850e+01,1.34510e+02,9.54245e+01,6.21253e+01
5.70090e+00,2.91610e+00,4.05350e+00,1.70989e+01,1.50003e+01,1.10990e+01,4.05913e+01,1.18965e+01,9.61349e+01,9.77503e+01,5.91247e+01,8.13850e+01,1.34510e+02,9.54245e+01,6.21253e+01
5.70090e+00,2.91610e+00,4.05350e+00,1.70989e+01,1.50003e+01,1.10990e+01,4.05913e+01,1.18965e+01,9.61349e+01,1.11233e+02,6.29393e+01,8.13850e+01,1.34510e+02,9.54245e+01,6.21253e+01
5.70090e+00,2.91610e+00,4.05350e+00,1.70989e+01,1.50003e+01,1.10990e+01,4.05913e+01,1.18965e+01,9.61349e+01,1.11233e+02,5.91247e+01,5.53418e+01,1.34510e+02,9.54245e+01,6.21253e+01
5.70090e+00,2.91610e+00,4.05350e+00,1.70989e+01,1.50003e+01,1.10990e+01,4.05913e+01,1.18965e+01,9.61349e+01,1.11233e+02,5.91247e+01,8.13850e+01,2.85323e+01,9.54245e+01,6.21253e+01
5.70090e+00,2.91610e+00,4.05350e+00,1.70989e+01,1.50003e+01,1.10990e+01,4.05913e+01,1.18965e+01,9.61349e+01,1.11233e+02,5.91247e+01,8.13850e+01,1.34510e+02,5.49414e+01,6.21253e+01
5.70090e+00,2.91610e+00,4.05350e+00,1.70989e+01,1.50003e+01,1.10990e+01,4.05913e+01,1.18965e+01,9.61349e+01,1.11233e+02,5.91247e+01,8.13850e+01,1.34510e+02,9.54245e+01,6.21253e+01
5.70090e+00,1.32550e+00,1.14235e+01,2.59075e+00,9.28590e+00,3.53150e+01,1.25973e+01,5.26845e+01,1.10377e+02,9.77503e+01,6.29393e+01,5.53418e+01,2.85323e+01,5.49414e+01,6.21253e+01
2.39070e+00,2.91610e+00,1.14235e+01,2.59075e+00,9.28590e+00,3.53150e+01,1.25973e+01,5.26845e+01,1.10377e+02,9.77503e+01,6.29393e+01,5.53418e+01,2.85323e+01,5.49414e+01,6.21253e+01
2.39070e+00,1.32550e+00,4.05350e+00,2.59075e+00,9.28590e+00,3.53150e+01,1.25973e+01,5.26845e+01,1.10377e+02,9.77503e+01,6.29393e+01,5.53418e+01,2.85323e+01,5.49414e+01,6.21253e+01
2.39070e+00,1.32550e+00,1.14235e+01,1.70989e+01,9.28590e+00,3.53150e+01,1.25973e+01,5.26845e+01,1.10377e+02,9.77503e+01,6.29393e+01,5.53418e+01,2.85323e+01,5.49414e+01,6.21253e+01
2.39070e+00,1.32550e+00,1.14235e+01,2.59075e+00,1.50003e+01,3.53150e+01,1.25973e+01,5.26845e+01,1.10377e+02,9.77503e+01,6.29393e+01,5.53418e+01,2.85323e+01,5.49414e+01,6.21253e+01
2.39070e+00,1.32550e+00,1.14235e+01,2.59075e+00,9.28590e+00,1.10990e+01,1.25973e+01,5.26845e+01,1.10377e+02,9.77503e+01,6.29393e+01,5.53418e+01,2.85323e+01,5.49414e+01,6.21253e+01
2.39070e+00,1.32550e+00,1.14235e+01,2.59075e+00,9.28590e+00,3.53150e+01,4.05913e+01,5.26845e+01,1.10377e+02,9.77503e+01,6.29393e+01,5.53418e+01,2.85323e+01,5.49414e+01,6.21253e+01
2.39070e+00,1.32550e+00,1.14235e+01,2.59075e+00,9.28590e+00,3.53150e+01,1.25973e+01,1.18965e+01,1.10377e+02,9.77503e+01,6.29393e+01,5.53418e+01,2.85323e+01,5.49414e+01,6.21253e+01
2.39070e+00,1.32550e+00,1.14235e+01,2.59075e+00,9.28590e+00,3.53150e+01,1.25973e+01,5.26845e+01,9.61349e+01,9.77503e+01,6.29393e+01,5.53418e+01,2.85323e+01,5.49414e+01,6.21253e+01
2.39070e+00,1.32550e+00,1.14235e+01,2.59075e+00,9.28590e+00,3.53150e+01,1.25973e+01,5.26845e+01,1.10377e+02,1.11233e+02,6.29393e+01,5.53418e+01,2.85323e+01,5.49414e+01,6.21253e+01
2.39070e+00,1.32550e+00,1.14235e+01,2.59075e+00,9.28590e+00,3.53150e+01,1.25973e+01,5.26845e+01,1.10377e+02,9.77503e+01,5.91247e+01,5.53418e+01,2.85323e+01,5.49414e+01,6.21253e+01
2.39070e+00,1.32550e+00,1.14235e+01,2.59075e+00,9.28590e+00,3.53150e+01,1.25973e+01,5.26845e+01,1.10377e+02,9.77503e+01,6.29393e+01,8.13850e+01,2.85323e+01,5.49414e+01,6.21253e+01
2.39070e+00,1.32550e+00,1.14235e+01,2.59075e+00,9.28590e+00,3.53150e+01,1.25973e+01,5.26845e+01,1.10377e+02,9.77503e+01,6.29393e+01,5.53418e+01,1.34510e+02,5.49414e+01,6.21253e+01
2.39070e+00,1.32550e+00,1.14235e+01,2.59075e+00,9.28590e+00,3.53150e+01,1.25973e+01,5.26845e+01,1.10377e+02,9.77503e+01,6.29393e+01,5.53418e+01,2.85323e+01,9.54245e+01,6.21253e+01
2.39070e+00,1.32550e+00,1.14235e+01,2.59075e+00,9.28590e+00,3.53150e+01,1.25973e+01,5.26845e+01,1.10377e+02,9.77503e+01,6.29393e+01,5.53418e+01,2.85323e+01,5.49414e+01,6.21253e+01
2.39070e+00,1.32550e+00,1.14235e+01,2.59075e+00,9.28590e+00,3.53150e+01,1.25973e+01,5.26845e+01,1.10377e+02,9.77503e+01,6.29393e+01,5.53418e+01,2.85323e+01,5.49414e+01,6.21253e+01
2.75850e+00,7.15770e+00,9.94950e+00,8.80855e+00,3.57150e+00,2.72430e+01,1.81961e+01,3.90885e+01,3.91660e+01,5.73019e+01,2.86088e+01,2.92986e+01,6.92929e+01,4.91581e+01,1.89077e+01
5.33310e+00,7.15770e+00,9.94950e+00,8.80855e+00,3.57150e+00,2.72430e+01,1.81961e+01,3.90885e+01,3.91660e+01,5.73019e+01,2.86088e+01,2.92986e+01,6.92929e+01,4.91581e+01,1.89077e+01
2.75850e+00,5.56710e+00,9.94950e+00,8.80855e+00,3.57150e+00,2.72430e+01,1.81961e+01,3.90885e+01,3.91660e+01,5.73019e+01,2.86088e+01,2.92986e+01,6.92929e+01,4.91581e+01,1.89077e+01
2.75850e+00,7.15770e+00,5.52750e+00,8.80855e+00,3.57150e+00,2.72430e+01,1.81961e+01,3.90885e+01,3.91660e+01,5.73019e+01,2.86088e+01,2.92986e+01,6.92929e+01,4.91581e+01,1.89077e+01
2.75850e+00,7.15770e+00,9.94950e+00,1.08811e+01,3.57150e+00,2.72430e+01,1.81961e+01,3.90885e+01,3.91660e+01,5.73019e+01,2.86088e+01,2.92986e+01,6.92929e+01,4.91581e+01,1.89077e+01
2.75850e+00,7.15770e+00,9.94950e+00,8.80855e+00,2.07147e+01,2.72430e+01,1.81961e+01,3.90885e+01,3.91660e+01,5.73019e+01,2.86088e+01,2.92986e+01,6.92929e+01,4.91581e+01,1.89077e+01
2.75850e+00,7.15770e+00,9.94950e+00,8.80855e+00,3.57150e+00,1.91710e+01,1.81961e+01,3.90885e+01,3.91660e+01,5.73019e+01,2.86088e+01,2.92986e+01,6.92929e+01,4.91581e+01,1.89077e+01
2.75850e+00,7.15770e+00,9.94950e+00,8.80855e+00,3.57150e+00,2.72430e+01,3.49925e+01,3.90885e+01,3.91660e+01,5.73019e+01,2.86088e+01,2.92986e+01,6.92929e+01,4.91581e+01,1.89077e+01
2.75850e+00,7.15770e+00,9.94950e+00,8.80855e+00,3.57150e+00,2.72430e+01,1.81961e+01,2.54925e+01,3.91660e+01,5.73019e+01,2.86088e+01,2.92986e+01,6.92929e+01,4.91581e+01,1.89077e+01
2.75850e+00,7.15770e+00,9.94950e+00,8.80855e+00,3.57150e+00,2.72430e+01,1.81961e+01,3.90885e+01,5.34082e+01,5.73019e+01,2.86088e+01,2.92986e+01,6.92929e+01,4.91581e+01,1.89077e+01
2.75850e+00,7.15770e+00,9.94950e+00,8.80855e+00,3.57150e+00,2.72430e+01,1.81961e+01,3.90885e+01,3.91660e+01,4.38191e+01,2.86088e+01,2.92986e+01,6.92929e+01,4.91581e+01,1.89077e+01
2.75850e+00,7.15770e+00,9.94950e+00,8.80855e+00,3.57150e+00,2.72430e+01,1.81961e+01,3.90885e+01,3.91660e+01,5.73019e+01,3.24232e+01,2.92986e+01,6.92929e+01,4.91581e+01,1.89077e+01
2.75850e+00,7.15770e+00,9.94950e+00,8.80855e+00,3.57150e+00,2.72430e+01,1.81961e+01,3.90885e+01,3.91660e+01,5.73019e+01,2.86088e+01,1.07428e+02,6.92929e+01,4.91581e+01,1.89077e+01
2.75850e+00,7.15770e+00,9.94950e+00,8.80855e+00,3.57150e+00,2.72430e+01,1.81961e+01,3.90885e+01,3.91660e+01,5.73019e+01,2.86088e+01,2.92986e+01,9.37492e+01,4.91581e+01,1.89077e+01
2.75850e+00,7.15770e+00,9.94950e+00,8.80855e+00,3.57150e+00,2.72430e+01,1.81961e+01,3.90885e+01,3.91660e+01,5.73019e+01,2.86088e+01,2.92986e+01,6.92929e+01,1.01208e+02,1.89077e+01
2.75850e+00,7.15770e+00,9.94950e+00,8.80855e+00,3.57150e+00,2.72430e+01,1.81961e+01,3.90885e+01,3.91660e+01,5.73019e+01,2.86088e+01,2.92986e+01,6.92929e+01,4.91581e+01,1.89077e+01
2.75850e+00,5.56710e+00,5.52750e+00,1.08811e+01,2.07147e+01,1.91710e+01,3.49925e+01,2.54925e+01,5.34082e+01,4.38191e+01,3.24232e+01,1.07428e+02,9.37492e+01,1.01208e+02,1.89077e+01
5.33310e+00,7.15770e+00,5.52750e+00,1.08811e+01,2.07147e+01,1.91710e+01,3.49925e+01,2.54925e+01,5.34082e+01,4.38191e+01,3.24232e+01,1.07428e+02,9.37492e+01,1.01208e+02,1.89077e+01
5.33310e+00,5.56710e+00,9.94950e+00,1.08811e+01,2.07147e+01,1.91710e+01,3.49925e+01,2.54925e+01,5.34082e+01,4.38191e+01,3.24232e+01,1.07428e+02,9.37492e+01,1.01208e+02,1.89077e+01
