thk_01,thk_02,thk_03,thk_04,thk_05,thk_06,thk_07,res_01,res_02,res_03,res_04,res_05,res_06,res_07,res_08
7.52841e-01,3.18948e+00,1.27248e+01,1.85077e+01,1.33262e+01,2.22926e+01,3.31117e+01,5.62428e+01,5.73026e+01,1.12181e+02,3.11716e+01,1.03257e+02,4.01236e+01,4.47302e+01,3.31729e+01
7.52841e-01,3.18948e+00,1.27248e+01,1.85077e+01,1.33262e+01,2.22926e+01,3.31117e+01,5.62428e+01,5.73026e+01,1.12181e+02,6.72902e+01,1.06513e+02,4.01236e+01,4.47302e+01,3.31729e+01
7.52841e-01,3.18948e+00,1.27248e+01,1.85077e+01,1.33262e+01,2.22926e+01,3.31117e+01,5.62428e+01,5.73026e+01,1.12181e+02,6.72902e+01,1.03257e+02,1.40751e+02,4.47302e+01,3.31729e+01
7.52841e-01,3.18948e+00,1.27248e+01,1.85077e+01,1.33262e+01,2.22926e+01,3.31117e+01,5.62428e+01,5.73026e+01,1.12181e+02,6.72902e+01,1.03257e+02,4.01236e+01,9.31653e+01,3.31729e+01
7.52841e-01,3.18948e+00,1.27248e+01,1.85077e+01,1.33262e+01,2.22926e+01,3.31117e+01,5.62428e+01,5.73026e+01,1.12181e+02,6.72902e+01,1.03257e+02,4.01236e+01,4.47302e+01,5.56258e+01
7.52841e-01,8.47492e+00,8.92461e+00,9.47243e+00,1.28797e+01,1.86980e+01,4.13349e+01,3.03255e+01,1.17387e+02,8.87969e+01,3.11716e+01,1.06513e+02,1.40751e+02,9.31653e+01,5.56258e+01
5.59171e+00,3.18948e+00,8.92461e+00,9.47243e+00,1.28797e+01,1.86980e+01,4.13349e+01,3.03255e+01,1.17387e+02,8.87969e+01,3.11716e+01,1.06513e+02,1.40751e+02,9.31653e+01,5.56258e+01
5.59171e+00,8.47492e+00,1.27248e+01,9.47243e+00,1.28797e+01,1.86980e+01,4.13349e+01,3.03255e+01,1.17387e+02,8.87969e+01,3.11716e+01,1.06513e+02,1.40751e+02,9.31653e+01,5.56258e+01
5.59171e+00,8.47492e+00,8.92461e+00,1.85077e+01,1.28797e+01,1.86980e+01,4.13349e+01,3.03255e+01,1.17387e+02,8.87969e+01,3.11716e+01,1.06513e+02,1.40751e+02,9.31653e+01,5.56258e+01
5.59171e+00,8.47492e+00,8.92461e+00,9.47243e+00,1.33262e+01,1.86980e+01,4.13349e+01,3.03255e+01,1.17387e+02,8.87969e+01,3.11716e+01,1.06513e+02,1.40751e+02,9.31653e+01,5.56258e+01
5.59171e+00,8.47492e+00,8.92461e+00,9.47243e+00,1.28797e+01,2.22926e+01,4.13349e+01,3.03255e+01,1.17387e+02,8.87969e+01,3.11716e+01,1.06513e+02,1.40751e+02,9.31653e+01,5.56258e+01
5.59171e+00,8.47492e+00,8.92461e+00,9.47243e+00,1.28797e+01,1.86980e+01,3.31117e+01,3.03255e+01,1.17387e+02,8.87969e+01,3.11716e+01,1.06513e+02,1.40751e+02,9.31653e+01,5.56258e+01
5.59171e+00,8.47492e+00,8.92461e+00,9.47243e+00,1.28797e+01,1.86980e+01,4.13349e+01,5.62428e+01,1.17387e+02,8.87969e+01,3.11716e+01,1.06513e+02,1.40751e+02,9.31653e+01,5.56258e+01
5.59171e+00,8.47492e+00,8.92461e+00,9.47243e+00,1.28797e+01,1.86980e+01,4.13349e+01,3.03255e+01,5.73026e+01,8.87969e+01,3.11716e+01,1.06513e+02,1.40751e+02,9.31653e+01,5.56258e+01
5.59171e+00,8.47492e+00,8.92461e+00,9.47243e+00,1.28797e+01,1.86980e+01,4.13349e+01,3.03255e+01,1.17387e+02,1.12181e+02,3.11716e+01,1.06513e+02,1.40751e+02,9.31653e+01,5.56258e+01
5.59171e+00,8.47492e+00,8.92461e+00,9.47243e+00,1.28797e+01,1.86980e+01,4.13349e+01,3.03255e+01,1.17387e+02,8.87969e+01,6.72902e+01,1.06513e+02,1.40751e+02,9.31653e+01,5.56258e+01
5.59171e+00,8.47492e+00,8.92461e+00,9.47243e+00,1.28797e+01,1.86980e+01,4.13349e+01,3.03255e+01,1.17387e+02,8.87969e+01,3.11716e+01,1.03257e+02,1.40751e+02,9.31653e+01,5.56258e+01
5.59171e+00,8.47492e+00,8.92461e+00,9.47243e+00,1.28797e+01,1.86980e+01,4.13349e+01,3.03255e+01,1.17387e+02,8.87969e+01,3.11716e+01,1.06513e+02,4.01236e+01,9.31653e+01,5.56258e+01
5.59171e+00,8.47492e+00,8.92461e+00,9.47243e+00,1.28797e+01,1.86980e+01,4.13349e+01,3.03255e+01,1.17387e+02,8.87969e+01,3.11716e+01,1.06513e+02,1.40751e+02,4.47302e+01,5.56258e+01
5.59171e+00,8.47492e+00,8.92461e+00,9.47243e+00,1.28797e+01,1.86980e+01,4.13349e+01,3.03255e+01,1.17387e+02,8.87969e+01,3.11716e+01,1.06513e+02,1.40751e+02,9.31653e+01,3.31729e+01
5.59171e+00,8.47492e+00,8.92461e+00,9.47243e+00,1.28797e+01,1.86980e+01,4.13349e+01,3.03255e+01,1.17387e+02,8.87969e+01,3.11716e+01,1.06513e+02,1.40751e+02,9.31653e+01,5.56258e+01
3.69524e+00,7.43108e+00,6.82877e+00,1.02173e+01,2.47550e+01,6.14859e+00,1.07165e+01,2.90508e+01,1.14271e+02,5.82499e+01,3.67742e+01,5.11708e+01,1.05340e+02,9.09966e+01,7.63905e+01
2.64931e+00,7.43108e+00,6.82877e+00,1.02173e+01,2.47550e+01,6.14859e+00,1.07165e+01,2.90508e+01,1.14271e+02,5.82499e+01,3.67742e+01,5.11708e+01,1.05340e+02,9.09966e+01,7.63905e+01
3.69524e+00,4.23332e+00,6.82877e+00,1.02173e+01,2.47550e+01,6.14859e+00,1.07165e+01,2.90508e+01,1.14271e+02,5.82499e+01,3.67742e+01,5.11708e+01,1.05340e+02,9.09966e+01,7.63905e+01
3.69524e+00,7.43108e+00,3.02861e+00,1.02173e+01,2.47550e+01,6.14859e+00,1.07165e+01,2.90508e+01,1.14271e+02,5.82499e+01,3.67742e+01,5.11708e+01,1.05340e+02,9.09966e+01,7.63905e+01
3.69524e+00,7.43108e+00,6.82877e+00,1.77628e+01,2.47550e+01,6.14859e+00,1.07165e+01,2.90508e+01,1.14271e+02,5.82499e+01,3.67742e+01,5.11708e+01,1.05340e+02,9.09966e+01,7.63905e+01
3.69524e+00,7.43108e+00,6.82877e+00,1.02173e+01,2.43085e+01,6.14859e+00,1.07165e+01,2.90508e+01,1.14271e+02,5.82499e+01,3.67742e+01,5.11708e+01,1.05340e+02,9.09966e+01,7.63905e+01
3.69524e+00,7.43108e+00,6.82877e+00,1.02173e+01,2.47550e+01,3.48420e+01,1.07165e+01,2.90508e+01,1.14271e+02,5.82499e+01,3.67742e+01,5.11708e+01,1.05340e+02,9.09966e+01,7.63905e+01
3.69524e+00,7.43108e+00,6.82877e+00,1.02173e+01,2.47550e+01,6.14859e+00,1.89397e+01,2.90508e+01,1.14271e+02,5.82499e+01,3.67742e+01,5.11708e+01,1.05340e+02,9.09966e+01,7.63905e+01
3.69524e+00,7.43108e+00,6.82877e+00,1.02173e+01,2.47550e+01,6.14859e+00,1.07165e+01,5.75175e+01,1.14271e+02,5.82499e+01,3.67742e+01,5.11708e+01,1.05340e+02,9.09966e+01,7.63905e+01
3.69524e+00,7.43108e+00,6.82877e+00,1.02173e+01,2.47550e+01,6.14859e+00,1.07165e+01,2.90508e+01,6.04181e+01,5.82499e+01,3.67742e+01,5.11708e+01,1.05340e+02,9.09966e+01,7.63905e+01
3.69524e+00,7.43108e+00,6.82877e+00,1.02173e+01,2.47550e+01,6.14859e+00,1.07165e+01,2.90508e+01,1.14271e+02,3.48657e+01,3.67742e+01,5.11708e+01,1.05340e+02,9.09966e+01,7.63905e+01
3.69524e+00,7.43108e+00,6.82877e+00,1.02173e+01,2.47550e+01,6.14859e+00,1.07165e+01,2.90508e+01,1.14271e+02,5.82499e+01,6.16876e+01,5.11708e+01,1.05340e+02,9.09966e+01,7.63905e+01
3.69524e+00,7.43108e+00,6.82877e+00,1.02173e+01,2.47550e+01,6.14859e+00,1.07165e+01,2.90508e+01,1.14271e+02,5.82499e+01,3.67742e+01,5.44262e+01,1.05340e+02,9.09966e+01,7.63905e+01
3.69524e+00,7.43108e+00,6.82877e+00,1.02173e+01,2.47550e+01,6.14859e+00,1.07165e+01,2.90508e+01,1.14271e+02,5.82499e+01,3.67742e+01,5.11708e+01,7.55343e+01,9.09966e+01,7.63905e+01
3.69524e+00,7.43108e+00,6.82877e+00,1.02173e+01,2.47550e+01,6.14859e+00,1.07165e+01,2.90508e+01,1.14271e+02,5.82499e+01,3.67742e+01,5.11708e+01,1.05340e+02,4.68989e+01,7.63905e+01
3.69524e+00,7.43108e+00,6.82877e+00,1.02173e+01,2.47550e+01,6.14859e+00,1.07165e+01,2.90508e+01,1.14271e+02,5.82499e+01,3.67742e+01,5.11708e+01,1.05340e+02,9.09966e+01,1.24082e+01
3.69524e+00,4.23332e+00,3.02861e+00,1.77628e+01,2.43085e+01,3.48420e+01,1.89397e+01,5.75175e+01,6.04181e+01,3.48657e+01,6.16876e+01,5.44262e+01,7.55343e+01,4.68989e+01,1.24082e+01
2.64931e+00,7.43108e+00,3.02861e+00,1.77628e+01,2.43085e+01,3.48420e+01,1.89397e+01,5.75175e+01,6.04181e+01,3.48657e+01,6.16876e+01,5.44262e+01,7.55343e+01,4.68989e+01,1.24082e+01
2.64931e+00,4.23332e+00,6.82877e+00,1.77628e+01,2.43085e+01,3.48420e+01,1.89397e+01,5.75175e+01,6.04181e+01,3.48657e+01,6.16876e+01,5.44262e+01,7.55343e+01,4.68989e+01,1.24082e+01
2.64931e+00,4.23332e+00,3.02861e+00,1.02173e+01,2.43085e+01,3.48420e+01,1.89397e+01,5.75175e+01,6.04181e+01,3.48657e+01,6.16876e+01,5.44262e+01,7.55343e+01,4.68989e+01,1.24082e+01
2.64931e+00,4.23332e+00,3.02861e+00,1.77628e+01,2.47550e+01,3.48420e+01,1.89397e+01,5.75175e+01,6.04181e+01,3.48657e+01,6.16876e+01,5.44262e+01,7.55343e+01,4.68989e+01,1.24082e+01
2.64931e+00,4.23332e+00,3.02861e+00,1.77628e+01,2.43085e+01,6.14859e+00,1.89397e+01,5.75175e+01,6.04181e+01,3.48657e+01,6.16876e+01,5.44262e+01,7.55343e+01,4.68989e+01,1.24082e+01
2.64931e+00,4.23332e+00,3.02861e+00,1.77628e+01,2.43085e+01,3.48420e+01,1.07165e+01,5.75175e+01,6.04181e+01,3.48657e+01,6.16876e+01,5.44262e+01,7.55343e+01,4.68989e+01,1.24082e+01
2.64931e+00,4.23332e+00,3.02861e+00,1.77628e+01,2.43085e+01,3.48420e+01,1.89397e+01,2.90508e+01,6.04181e+01,3.48657e+01,6.16876e+01,5.44262e+01,7.55343e+01,4.68989e+01,1.24082e+01
2.64931e+00,4.23332e+00,3.02861e+00,1.77628e+01,2.43085e+01,3.48420e+01,1.89397e+01,5.75175e+01,1.14271e+02,3.48657e+01,6.16876e+01,5.44262e+01,7.55343e+01,4.68989e+01,1.24082e+01
2.64931e+00,4.23332e+00,3.02861e+00,1.77628e+01,2.43085e+01,3.48420e+01,1.89397e+01,5.75175e+01,6.04181e+01,5.82499e+01,6.16876e+01,5.44262e+01,7.55343e+01,4.68989e+01,1.24082e+01
2.64931e+00,4.23332e+00,3.02861e+00,1.77628e+01,2.43085e+01,3.48420e+01,1.89397e+01,5.75175e+01,6.04181e+01,3.48657e+01,3.67742e+01,5.44262e+01,7.55343e+01,4.68989e+01,1.24082e+01
2.64931e+00,4.23332e+00,3.02861e+00,1.77628e+01,2.43085e+01,3.48420e+01,1.89397e+01,5.75175e+01,6.04181e+01,3.48657e+01,6.16876e+01,5.11708e+01,7.55343e+01,4.68989e+01,1.24082e+01
2.64931e+00,4.23332e+00,3.02861e+00,1.77628e+01,2.43085e+01,3.48420e+01,1.89397e+01,5.75175e+01,6.04181e+01,3.48657e+01,6.16876e+01,5.44262e+01,1.05340e+02,4.68989e+01,1.24082e+01
2.64931e+00,4.23332e+00,3.02861e+00,1.77628e+01,2.43085e+01,3.48420e+01,1.89397e+01,5.75175e+01,6.04181e+01,3.48657e+01,6.16876e+01,5.44262e+01,7.55343e+01,9.09966e+01,1.24082e+01
2.64931e+00,4.23332e+00,3.02861e+00,1.77628e+01,2.43085e+01,3.48420e+01,1.89397e+01,5.75175e+01,6.04181e+01,3.48657e+01,6.16876e+01,5.44262e+01,7.55343e+01,4.68989e+01,7.63905e+01
2.64931e+00,4.23332e+00,3.02861e+00,1.77628e+01,2.43085e+01,3.48420e+01,1.89397e+01,5.75175e+01,6.04181e+01,3.48657e+01,6.16876e+01,5.44262e+01,7.55343e+01,4.68989e+01,1.24082e+01
5.16644e+00,1.06868e+00,9.77677e+00,1.43625e+01,1.90406e+01,1.42206e+01,4.43093e+01,1.54548e+01,8.57870e+01,3.12843e+01,2.15162e+01,2.51276e+01,7.27320e+01,2.15970e+01,5.47817e+01
4.12051e+00,1.06868e+00,9.77677e+00,1.43625e+01,1.90406e+01,1.42206e+01,4.43093e+01,1.54548e+01,8.57870e+01,3.12843e+01,2.15162e+01,2.51276e+01,7.27320e+01,2.15970e+01,5.47817e+01
5.16644e+00,2.11252e+00,9.77677e+00,1.43625e+01,1.90406e+01,1.42206e+01,4.43093e+01,1.54548e+01,8.57870e+01,3.12843e+01,2.15162e+01,2.51276e+01,7.27320e+01,2.15970e+01,5.47817e+01
5.16644e+00,1.06868e+00,1.18726e+01,1.43625e+01,1.90406e+01,1.42206e+01,4.43093e+01,1.54548e+01,8.57870e+01,3.12843e+01,2.15162e+01,2.51276e+01,7.27320e+01,2.15970e+01,5.47817e+01
5.16644e+00,1.06868e+00,9.77677e+00,1.36176e+01,1.90406e+01,1.42206e+01,4.43093e+01,1.54548e+01,8.57870e+01,3.12843e+01,2.15162e+01,2.51276e+01,7.27320e+01,2.15970e+01,5.47817e+01
5.16644e+00,1.06868e+00,9.77677e+00,1.43625e+01,7.16532e+00,1.42206e+01,4.43093e+01,1.54548e+01,8.57870e+01,3.12843e+01,2.15162e+01,2.51276e+01,7.27320e+01,2.15970e+01,5.47817e+01
5.16644e+00,1.06868e+00,9.77677e+00,1.43625e+01,1.90406e+01,1.06260e+01,4.43093e+01,1.54548e+01,8.57870e+01,3.12843e+01,2.15162e+01,2.51276e+01,7.27320e+01,2.15970e+01,5.47817e+01
5.16644e+00,1.06868e+00,9.77677e+00,1.43625e+01,1.90406e+01,1.42206e+01,7.74209e+00,1.54548e+01,8.57870e+01,3.12843e+01,2.15162e+01,2.51276e+01,7.27320e+01,2.15970e+01,5.47817e+01
5.16644e+00,1.06868e+00,9.77677e+00,1.43625e+01,1.90406e+01,1.42206e+01,4.43093e+01,1.67295e+01,8.57870e+01,3.12843e+01,2.15162e+01,2.51276e+01,7.27320e+01,2.15970e+01,5.47817e+01
5.16644e+00,1.06868e+00,9.77677e+00,1.43625e+01,1.90406e+01,1.42206e+01,4.43093e+01,1.54548e+01,8.89025e+01,3.12843e+01,2.15162e+01,2.51276e+01,7.27320e+01,2.15970e+01,5.47817e+01
5.16644e+00,1.06868e+00,9.77677e+00,1.43625e+01,1.90406e+01,1.42206e+01,4.43093e+01,1.54548e+01,8.57870e+01,1.15762e+02,2.15162e+01,2.51276e+01,7.27320e+01,2.15970e+01,5.47817e+01
5.16644e+00,1.06868e+00,9.77677e+00,1.43625e+01,1.90406e+01,1.42206e+01,4.43093e+01,1.54548e+01,8.57870e+01,3.12843e+01,4.64296e+01,2.51276e+01,7.27320e+01,2.15970e+01,5.47817e+01
5.16644e+00,1.06868e+00,9.77677e+00,1.43625e+01,1.90406e+01,1.42206e+01,4.43093e+01,1.54548e+01,8.57870e+01,3.12843e+01,2.15162e+01,8.04694e+01,7.27320e+01,2.15970e+01,5.47817e+01
5.16644e+00,1.06868e+00,9.77677e+00,1.43625e+01,1.90406e+01,1.42206e+01,4.43093e+01,1.54548e+01,8.57870e+01,3.12843e+01,2.15162e+01,2.51276e+01,4.29259e+01,2.15970e+01,5.47817e+01
5.16644e+00,1.06868e+00,9.77677e+00,1.43625e+01,1.90406e+01,1.42206e+01,4.43093e+01,1.54548e+01,8.57870e+01,3.12843e+01,2.15162e+01,2.51276e+01,7.27320e+01,7.00321e+01,5.47817e+01
5.16644e+00,1.06868e+00,9.77677e+00,1.43625e+01,1.90406e+01,1.42206e+01,4.43093e+01,1.54548e+01,8.57870e+01,3.12843e+01,2.15162e+01,2.51276e+01,7.27320e+01,2.15970e+01,3.40170e+01
5.16644e+00,2.11252e+00,1.18726e+01,1.36176e+01,7.16532e+00,1.06260e+01,7.74209e+00,1.67295e+01,8.89025e+01,1.15762e+02,4.64296e+01,8.04694e+01,4.29259e+01,7.00321e+01,3.40170e+01
4.12051e+00,1.06868e+00,1.18726e+01,1.36176e+01,7.16532e+00,1.06260e+01,7.74209e+00,1.67295e+01,8.89025e+01,1.15762e+02,4.64296e+01,8.04694e+01,4.29259e+01,7.00321e+01,3.40170e+01
4.12051e+00,2.11252e+00,9.77677e+00,1.36176e+01,7.16532e+00,1.06260e+01,7.74209e+00,1.67295e+01,8.89025e+01,1.15762e+02,4.64296e+01,8.04694e+01,4.29259e+01,7.00321e+01,3.40170e+01
4.12051e+00,2.11252e+00,1.18726e+01,1.43625e+01,7.16532e+00,1.06260e+01,7.74209e+00,1.67295e+01,8.89025e+01,1.15762e+02,4.64296e+01,8.04694e+01,4.29259e+01,7.00321e+01,3.40170e+01
4.12051e+00,2.11252e+00,1.18726e+01,1.36176e+01,1.90406e+01,1.06260e+01,7.74209e+00,1.67295e+01,8.89025e+01,1.15762e+02,4.64296e+01,8.04694e+01,4.29259e+01,7.00321e+01,3.40170e+01
4.12051e+00,2.11252e+00,1.18726e+01,1.36176e+01,7.16532e+00,1.42206e+01,7.74209e+00,1.67295e+01,8.89025e+01,1.15762e+02,4.64296e+01,8.04694e+01,4.29259e+01,7.00321e+01,3.40170e+01
4.12051e+00,2.11252e+00,1.18726e+01,1.36176e+01,7.16532e+00,1.06260e+01,4.43093e+01,1.67295e+01,8.89025e+01,1.15762e+02,4.64296e+01,8.04694e+01,4.29259e+01,7.00321e+01,3.40170e+01
4.12051e+00,2.11252e+00,1.18726e+01,1.36176e+01,7.16532e+00,1.06260e+01,7.74209e+00,1.54548e+01,8.89025e+01,1.15762e+02,4.64296e+01,8.04694e+01,4.29259e+01,7.00321e+01,3.40170e+01
4.12051e+00,2.11252e+00,1.18726e+01,1.36176e+01,7.16532e+00,1.06260e+01,7.74209e+00,1.67295e+01,8.57870e+01,1.15762e+02,4.64296e+01,8.04694e+01,4.29259e+01,7.00321e+01,3.40170e+01
4.12051e+00,2.11252e+00,1.18726e+01,1.36176e+01,7.16532e+00,1.06260e+01,7.74209e+00,1.67295e+01,8.89025e+01,3.12843e+01,4.64296e+01,8.04694e+01,4.29259e+01,7.00321e+01,3.40170e+01
4.12051e+00,2.11252e+00,1.18726e+01,1.36176e+01,7.16532e+00,1.06260e+01,7.74209e+00,1.67295e+01,8.89025e+01,1.15762e+02,2.15162e+01,8.04694e+01,4.29259e+01,7.00321e+01,3.40170e+01
4.12051e+00,2.11252e+00,1.18726e+01,1.36176e+01,7.16532e+00,1.06260e+01,7.74209e+00,1.67295e+01,8.89025e+01,1.15762e+02,4.64296e+01,2.51276e+01,4.29259e+01,7.00321e+01,3.40170e+01
4.12051e+00,2.11252e+00,1.18726e+01,1.36176e+01,7.16532e+00,1.06260e+01,7.74209e+00,1.67295e+01,8.89025e+01,1.15762e+02,4.64296e+01,8.04694e+01,7.27320e+01,7.00321e+01,3.40170e+01
4.12051e+00,2.11252e+00,1.18726e+01,1.36176e+01,7.16532e+00,1.06260e+01,7.74209e+00,1.67295e+01,8.89025e+01,1.15762e+02,4.64296e+01,8.04694e+01,4.29259e+01,2.15970e+01,3.40170e+01
4.12051e+00,2.11252e+00,1.18726e+01,1.36176e+01,7.16532e+00,1.06260e+01,7.74209e+00,1.67295e+01,8.89025e+01,1.15762e+02,4.64296e+01,8.04694e+01,4.29259e+01,7.00321e+01,5.47817e+01
4.12051e+00,2.11252e+00,1.18726e+01,1.36176e+01,7.16532e+00,1.06260e+01,7.74209e+00,1.67295e+01,8.89025e+01,1.15762e+02,4.64296e+01,8.04694e+01,4.29259e+01,7.00321e+01,3.40170e+01
2.22404e+00,5.31028e+00,3.88077e+00,6.07207e+00,7.61176e+00,3.03646e+01,2.19141e+01,4.26468e+01,2.88182e+01,8.52155e+01,5.20322e+01,7.72140e+01,1.37949e+02,6.78634e+01,1.15641e+01
1.17811e+00,5.31028e+00,3.88077e+00,6.07207e+00,7.61176e+00,3.03646e+01,2.19141e+01,4.26468e+01,2.88182e+01,8.52155e+01,5.20322e+01,7.72140e+01,1.37949e+02,6.78634e+01,1.15641e+01
2.22404e+00,6.35412e+00,3.88077e+00,6.07207e+00,7.61176e+00,3.03646e+01,2.19141e+01,4.26468e+01,2.88182e+01,8.52155e+01,5.20322e+01,7.72140e+01,1.37949e+02,6.78634e+01,1.15641e+01
2.22404e+00,5.31028e+00,5.97661e+00,6.07207e+00,7.61176e+00,3.03646e+01,2.19141e+01,4.26468e+01,2.88182e+01,8.52155e+01,5.20322e+01,7.72140e+01,1.37949e+02,6.78634e+01,1.15641e+01
2.22404e+00,5.31028e+00,3.88077e+00,5.32723e+00,7.61176e+00,3.03646e+01,2.19141e+01,4.26468e+01,2.88182e+01,8.52155e+01,5.20322e+01,7.72140e+01,1.37949e+02,6.78634e+01,1.15641e+01
2.22404e+00,5.31028e+00,3.88077e+00,6.07207e+00,1.85941e+01,3.03646e+01,2.19141e+01,4.26468e+01,2.88182e+01,8.52155e+01,5.20322e+01,7.72140e+01,1.37949e+02,6.78634e+01,1.15641e+01
2.22404e+00,5.31028e+00,3.88077e+00,6.07207e+00,7.61176e+00,2.67700e+01,2.19141e+01,4.26468e+01,2.88182e+01,8.52155e+01,5.20322e+01,7.72140e+01,1.37949e+02,6.78634e+01,1.15641e+01
2.22404e+00,5.31028e+00,3.88077e+00,6.07207e+00,7.61176e+00,3.03646e+01,3.01373e+01,4.26468e+01,2.88182e+01,8.52155e+01,5.20322e+01,7.72140e+01,1.37949e+02,6.78634e+01,1.15641e+01
2.22404e+00,5.31028e+00,3.88077e+00,6.07207e+00,7.61176e+00,3.03646e+01,2.19141e+01,4.39215e+01,2.88182e+01,8.52155e+01,5.20322e+01,7.72140e+01,1.37949e+02,6.78634e+01,1.15641e+01
2.22404e+00,5.31028e+00,3.88077e+00,6.07207e+00,7.61176e+00,3.03646e+01,2.19141e+01,4.26468e+01,3.19337e+01,8.52155e+01,5.20322e+01,7.72140e+01,1.37949e+02,6.78634e+01,1.15641e+01
2.22404e+00,5.31028e+00,3.88077e+00,6.07207e+00,7.61176e+00,3.03646e+01,2.19141e+01,4.26468e+01,2.88182e+01,6.18313e+01,5.20322e+01,7.72140e+01,1.37949e+02,6.78634e+01,1.15641e+01
2.22404e+00,5.31028e+00,3.88077e+00,6.07207e+00,7.61176e+00,3.03646e+01,2.19141e+01,4.26468e+01,2.88182e+01,8.52155e+01,1.59136e+01,7.72140e+01,1.37949e+02,6.78634e+01,1.15641e+01
2.22404e+00,5.31028e+00,3.88077e+00,6.07207e+00,7.61176e+00,3.03646e+01,2.19141e+01,4.26468e+01,2.88182e+01,8.52155e+01,5.20322e+01,2.83830e+01,1.37949e+02,6.78634e+01,1.15641e+01
2.22404e+00,5.31028e+00,3.88077e+00,6.07207e+00,7.61176e+00,3.03646e+01,2.19141e+01,4.26468e+01,2.88182e+01,8.52155e+01,5.20322e+01,7.72140e+01,1.08143e+02,6.78634e+01,1.15641e+01
2.22404e+00,5.31028e+00,3.88077e+00,6.07207e+00,7.61176e+00,3.03646e+01,2.19141e+01,4.26468e+01,2.88182e+01,8.52155e+01,5.20322e+01,7.72140e+01,1.37949e+02,2.37657e+01,1.15641e+01
2.22404e+00,5.31028e+00,3.88077e+00,6.07207e+00,7.61176e+00,3.03646e+01,2.19141e+01,4.26468e+01,2.88182e+01,8.52155e+01,5.20322e+01,7.72140e+01,1.37949e+02,6.78634e+01,7.72346e+01
2.22404e+00,6.35412e+00,5.97661e+00,5.32723e+00,1.85941e+01,2.67700e+01,3.01373e+01,4.39215e+01,3.19337e+01,6.18313e+01,1.59136e+01,2.83830e+01,1.08143e+02,2.37657e+01,7.72346e+01
1.17811e+00,5.31028e+00,5.97661e+00,5.32723e+00,1.85941e+01,2.67700e+01,3.01373e+01,4.39215e+01,3.19337e+01,6.18313e+01,1.59136e+01,2.83830e+01,1.08143e+02,2.37657e+01,7.72346e+01
1.17811e+00,6.35412e+00,3.88077e+00,5.32723e+00,1.85941e+01,2.67700e+01,3.01373e+01,4.39215e+01,3.19337e+01,6.18313e+01,1.59136e+01,2.83830e+01,1.08143e+02,2.37657e+01,7.72346e+01
