thk_01,thk_02,thk_03,thk_04,thk_05,thk_06,thk_07,thk_08,thk_09,res_01,res_02,res_03,res_04,res_05,res_06,res_07,res_08,res_09,res_10
2.46720e+00,7.03880e+00,6.81591e+00,4.21938e+00,1.37338e+01,3.85223e+00,2.10313e+01,3.09744e+01,2.31046e+01,5.91599e+01,5.56574e+01,1.58723e+01,4.60251e+00,1.30785e+01,5.26021e+00,1.18853e+01,2.48969e+01,5.43484e+00,1.62358e+01
2.46720e+00,7.03880e+00,6.81591e+00,3.00263e+00,1.18412e+01,3.85223e+00,2.10313e+01,3.09744e+01,2.31046e+01,5.91599e+01,5.56574e+01,1.58723e+01,4.60251e+00,1.30785e+01,5.26021e+00,1.18853e+01,2.48969e+01,5.43484e+00,1.62358e+01
2.46720e+00,7.03880e+00,6.81591e+00,3.00263e+00,1.37338e+01,3.91808e+00,2.10313e+01,3.09744e+01,2.31046e+01,5.91599e+01,5.56574e+01,1.58723e+01,4.60251e+00,1.30785e+01,5.26021e+00,1.18853e+01,2.48969e+01,5.43484e+00,1.62358e+01
2.46720e+00,7.03880e+00,6.81591e+00,3.00263e+00,1.37338e+01,3.85223e+00,1.06644e+01,3.09744e+01,2.31046e+01,5.91599e+01,5.56574e+01,1.58723e+01,4.60251e+00,1.30785e+01,5.26021e+00,1.18853e+01,2.48969e+01,5.43484e+00,1.62358e+01
2.46720e+00,7.03880e+00,6.81591e+00,3.00263e+00,1.37338e+01,3.85223e+00,2.10313e+01,1.35410e+01,2.31046e+01,5.91599e+01,5.56574e+01,1.58723e+01,4.60251e+00,1.30785e+01,5.26021e+00,1.18853e+01,2.48969e+01,5.43484e+00,1.62358e+01
2.46720e+00,7.03880e+00,6.81591e+00,3.00263e+00,1.37338e+01,3.85223e+00,2.10313e+01,3.09744e+01,1.49085e+01,5.91599e+01,5.56574e+01,1.58723e+01,4.60251e+00,1.30785e+01,5.26021e+00,1.18853e+01,2.48969e+01,5.43484e+00,1.62358e+01
2.46720e+00,7.03880e+00,6.81591e+00,3.00263e+00,1.37338e+01,3.85223e+00,2.10313e+01,3.09744e+01,2.31046e+01,3.58108e+01,5.56574e+01,1.58723e+01,4.60251e+00,1.30785e+01,5.26021e+00,1.18853e+01,2.48969e+01,5.43484e+00,1.62358e+01
2.46720e+00,7.03880e+00,6.81591e+00,3.00263e+00,1.37338e+01,3.85223e+00,2.10313e+01,3.09744e+01,2.31046e+01,5.91599e+01,3.12481e+01,1.58723e+01,4.60251e+00,1.30785e+01,5.26021e+00,1.18853e+01,2.48969e+01,5.43484e+00,1.62358e+01
2.46720e+00,7.03880e+00,6.81591e+00,3.00263e+00,1.37338e+01,3.85223e+00,2.10313e+01,3.09744e+01,2.31046e+01,5.91599e+01,5.56574e+01,3.41820e+01,4.60251e+00,1.30785e+01,5.26021e+00,1.18853e+01,2.48969e+01,5.43484e+00,1.62358e+01
2.46720e+00,7.03880e+00,6.81591e+00,3.00263e+00,1.37338e+01,3.85223e+00,2.10313e+01,3.09744e+01,2.31046e+01,5.91599e+01,5.56574e+01,1.58723e+01,6.92247e+00,1.30785e+01,5.26021e+00,1.18853e+01,2.48969e+01,5.43484e+00,1.62358e+01
2.46720e+00,7.03880e+00,6.81591e+00,3.00263e+00,1.37338e+01,3.85223e+00,2.10313e+01,3.09744e+01,2.31046e+01,5.91599e+01,5.56574e+01,1.58723e+01,4.60251e+00,9.63017e+00,5.26021e+00,1.18853e+01,2.48969e+01,5.43484e+00,1.62358e+01
2.46720e+00,7.03880e+00,6.81591e+00,3.00263e+00,1.37338e+01,3.85223e+00,2.10313e+01,3.09744e+01,2.31046e+01,5.91599e+01,5.56574e+01,1.58723e+01,4.60251e+00,1.30785e+01,1.70306e+01,1.18853e+01,2.48969e+01,5.43484e+00,1.62358e+01
2.46720e+00,7.03880e+00,6.81591e+00,3.00263e+00,1.37338e+01,3.85223e+00,2.10313e+01,3.09744e+01,2.31046e+01,5.91599e+01,5.56574e+01,1.58723e+01,4.60251e+00,1.30785e+01,5.26021e+00,7.78273e+00,2.48969e+01,5.43484e+00,1.62358e+01
2.46720e+00,7.03880e+00,6.81591e+00,3.00263e+00,1.37338e+01,3.85223e+00,2.10313e+01,3.09744e+01,2.31046e+01,5.91599e+01,5.56574e+01,1.58723e+01,4.60251e+00,1.30785e+01,5.26021e+00,1.18853e+01,3.31749e+01,5.43484e+00,1.62358e+01
2.46720e+00,7.03880e+00,6.81591e+00,3.00263e+00,1.37338e+01,3.85223e+00,2.10313e+01,3.09744e+01,2.31046e+01,5.91599e+01,5.56574e+01,1.58723e+01,4.60251e+00,1.30785e+01,5.26021e+00,1.18853e+01,2.48969e+01,7.49126e+00,1.62358e+01
2.46720e+00,7.03880e+00,6.81591e+00,3.00263e+00,1.37338e+01,3.85223e+00,2.10313e+01,3.09744e+01,2.31046e+01,5.91599e+01,5.56574e+01,1.58723e+01,4.60251e+00,1.30785e+01,5.26021e+00,1.18853e+01,2.48969e+01,5.43484e+00,1.61064e+01
2.46720e+00,7.03880e+00,6.81591e+00,3.00263e+00,1.37338e+01,3.85223e+00,2.10313e+01,3.09744e+01,2.31046e+01,5.91599e+01,5.56574e+01,1.58723e+01,4.60251e+00,1.30785e+01,5.26021e+00,1.18853e+01,2.48969e+01,5.43484e+00,1.62358e+01
3.10080e+00,7.21445e+00,2.42866e+00,9.24338e+00,5.29402e+00,1.23469e+01,2.15412e+01,2.75754e+01,3.29965e+01,6.93916e+01,5.81825e+01,1.89636e+01,1.65017e+01,2.03958e+01,3.69777e+00,2.32275e+01,1.71205e+01,2.00257e+01,3.26656e+01
4.92480e+00,7.21445e+00,2.42866e+00,9.24338e+00,5.29402e+00,1.23469e+01,2.15412e+01,2.75754e+01,3.29965e+01,6.93916e+01,5.81825e+01,1.89636e+01,1.65017e+01,2.03958e+01,3.69777e+00,2.32275e+01,1.71205e+01,2.00257e+01,3.26656e+01
3.10080e+00,3.82680e+00,2.42866e+00,9.24338e+00,5.29402e+00,1.23469e+01,2.15412e+01,2.75754e+01,3.29965e+01,6.93916e+01,5.81825e+01,1.89636e+01,1.65017e+01,2.03958e+01,3.69777e+00,2.32275e+01,1.71205e+01,2.00257e+01,3.26656e+01
3.10080e+00,7.21445e+00,2.80471e+00,9.24338e+00,5.29402e+00,1.23469e+01,2.15412e+01,2.75754e+01,3.29965e+01,6.93916e+01,5.81825e+01,1.89636e+01,1.65017e+01,2.03958e+01,3.69777e+00,2.32275e+01,1.71205e+01,2.00257e+01,3.26656e+01
3.10080e+00,7.21445e+00,2.42866e+00,8.02662e+00,5.29402e+00,1.23469e+01,2.15412e+01,2.75754e+01,3.29965e+01,6.93916e+01,5.81825e+01,1.89636e+01,1.65017e+01,2.03958e+01,3.69777e+00,2.32275e+01,1.71205e+01,2.00257e+01,3.26656e+01
3.10080e+00,7.21445e+00,2.42866e+00,9.24338e+00,7.18657e+00,1.23469e+01,2.15412e+01,2.75754e+01,3.29965e+01,6.93916e+01,5.81825e+01,1.89636e+01,1.65017e+01,2.03958e+01,3.69777e+00,2.32275e+01,1.71205e+01,2.00257e+01,3.26656e+01
3.10080e+00,7.21445e+00,2.42866e+00,9.24338e+00,5.29402e+00,1.22810e+01,2.15412e+01,2.75754e+01,3.29965e+01,6.93916e+01,5.81825e+01,1.89636e+01,1.65017e+01,2.03958e+01,3.69777e+00,2.32275e+01,1.71205e+01,2.00257e+01,3.26656e+01
3.10080e+00,7.21445e+00,2.42866e+00,9.24338e+00,5.29402e+00,1.23469e+01,1.01545e+01,2.75754e+01,3.29965e+01,6.93916e+01,5.81825e+01,1.89636e+01,1.65017e+01,2.03958e+01,3.69777e+00,2.32275e+01,1.71205e+01,2.00257e+01,3.26656e+01
3.10080e+00,7.21445e+00,2.42866e+00,9.24338e+00,5.29402e+00,1.23469e+01,2.15412e+01,1.69400e+01,3.29965e+01,6.93916e+01,5.81825e+01,1.89636e+01,1.65017e+01,2.03958e+01,3.69777e+00,2.32275e+01,1.71205e+01,2.00257e+01,3.26656e+01
3.10080e+00,7.21445e+00,2.42866e+00,9.24338e+00,5.29402e+00,1.23469e+01,2.15412e+01,2.75754e+01,5.01659e+00,6.93916e+01,5.81825e+01,1.89636e+01,1.65017e+01,2.03958e+01,3.69777e+00,2.32275e+01,1.71205e+01,2.00257e+01,3.26656e+01
3.10080e+00,7.21445e+00,2.42866e+00,9.24338e+00,5.29402e+00,1.23469e+01,2.15412e+01,2.75754e+01,3.29965e+01,2.55791e+01,5.81825e+01,1.89636e+01,1.65017e+01,2.03958e+01,3.69777e+00,2.32275e+01,1.71205e+01,2.00257e+01,3.26656e+01
3.10080e+00,7.21445e+00,2.42866e+00,9.24338e+00,5.29402e+00,1.23469e+01,2.15412e+01,2.75754e+01,3.29965e+01,6.93916e+01,2.87230e+01,1.89636e+01,1.65017e+01,2.03958e+01,3.69777e+00,2.32275e+01,1.71205e+01,2.00257e+01,3.26656e+01
3.10080e+00,7.21445e+00,2.42866e+00,9.24338e+00,5.29402e+00,1.23469e+01,2.15412e+01,2.75754e+01,3.29965e+01,6.93916e+01,5.81825e+01,3.10907e+01,1.65017e+01,2.03958e+01,3.69777e+00,2.32275e+01,1.71205e+01,2.00257e+01,3.26656e+01
3.10080e+00,7.21445e+00,2.42866e+00,9.24338e+00,5.29402e+00,1.23469e+01,2.15412e+01,2.75754e+01,3.29965e+01,6.93916e+01,5.81825e+01,1.89636e+01,1.41817e+01,2.03958e+01,3.69777e+00,2.32275e+01,1.71205e+01,2.00257e+01,3.26656e+01
3.10080e+00,7.21445e+00,2.42866e+00,9.24338e+00,5.29402e+00,1.23469e+01,2.15412e+01,2.75754e+01,3.29965e+01,6.93916e+01,5.81825e+01,1.89636e+01,1.65017e+01,2.38441e+01,3.69777e+00,2.32275e+01,1.71205e+01,2.00257e+01,3.26656e+01
3.10080e+00,7.21445e+00,2.42866e+00,9.24338e+00,5.29402e+00,1.23469e+01,2.15412e+01,2.75754e+01,3.29965e+01,6.93916e+01,5.81825e+01,1.89636e+01,1.65017e+01,2.03958e+01,1.85930e+01,2.32275e+01,1.71205e+01,2.00257e+01,3.26656e+01
3.10080e+00,7.21445e+00,2.42866e+00,9.24338e+00,5.29402e+00,1.23469e+01,2.15412e+01,2.75754e+01,3.29965e+01,6.93916e+01,5.81825e+01,1.89636e+01,1.65017e+01,2.03958e+01,3.69777e+00,2.73301e+01,1.71205e+01,2.00257e+01,3.26656e+01
3.10080e+00,7.21445e+00,2.42866e+00,9.24338e+00,5.29402e+00,1.23469e+01,2.15412e+01,2.75754e+01,3.29965e+01,6.93916e+01,5.81825e+01,1.89636e+01,1.65017e+01,2.03958e+01,3.69777e+00,2.32275e+01,8.84246e+00,2.00257e+01,3.26656e+01
3.10080e+00,7.21445e+00,2.42866e+00,9.24338e+00,5.29402e+00,1.23469e+01,2.15412e+01,2.75754e+01,3.29965e+01,6.93916e+01,5.81825e+01,1.89636e+01,1.65017e+01,2.03958e+01,3.69777e+00,2.32275e+01,1.71205e+01,1.79692e+01,3.26656e+01
3.10080e+00,7.21445e+00,2.42866e+00,9.24338e+00,5.29402e+00,1.23469e+01,2.15412e+01,2.75754e+01,3.29965e+01,6.93916e+01,5.81825e+01,1.89636e+01,1.65017e+01,2.03958e+01,3.69777e+00,2.32275e+01,1.71205e+01,2.00257e+01,3.27950e+01
3.10080e+00,3.82680e+00,2.80471e+00,8.02662e+00,7.18657e+00,1.22810e+01,1.01545e+01,1.69400e+01,5.01659e+00,2.55791e+01,2.87230e+01,3.10907e+01,1.41817e+01,2.38441e+01,1.85930e+01,2.73301e+01,8.84246e+00,1.79692e+01,3.27950e+01
4.92480e+00,7.21445e+00,2.80471e+00,8.02662e+00,7.18657e+00,1.22810e+01,1.01545e+01,1.69400e+01,5.01659e+00,2.55791e+01,2.87230e+01,3.10907e+01,1.41817e+01,2.38441e+01,1.85930e+01,2.73301e+01,8.84246e+00,1.79692e+01,3.27950e+01
4.92480e+00,3.82680e+00,2.42866e+00,8.02662e+00,7.18657e+00,1.22810e+01,1.01545e+01,1.69400e+01,5.01659e+00,2.55791e+01,2.87230e+01,3.10907e+01,1.41817e+01,2.38441e+01,1.85930e+01,2.73301e+01,8.84246e+00,1.79692e+01,3.27950e+01
4.92480e+00,3.82680e+00,2.80471e+00,9.24338e+00,7.18657e+00,1.22810e+01,1.01545e+01,1.69400e+01,5.01659e+00,2.55791e+01,2.87230e+01,3.10907e+01,1.41817e+01,2.38441e+01,1.85930e+01,2.73301e+01,8.84246e+00,1.79692e+01,3.27950e+01
4.92480e+00,3.82680e+00,2.80471e+00,8.02662e+00,5.29402e+00,1.22810e+01,1.01545e+01,1.69400e+01,5.01659e+00,2.55791e+01,2.87230e+01,3.10907e+01,1.41817e+01,2.38441e+01,1.85930e+01,2.73301e+01,8.84246e+00,1.79692e+01,3.27950e+01
4.92480e+00,3.82680e+00,2.80471e+00,8.02662e+00,7.18657e+00,1.23469e+01,1.01545e+01,1.69400e+01,5.01659e+00,2.55791e+01,2.87230e+01,3.10907e+01,1.41817e+01,2.38441e+01,1.85930e+01,2.73301e+01,8.84246e+00,1.79692e+01,3.27950e+01
4.92480e+00,3.82680e+00,2.80471e+00,8.02662e+00,7.18657e+00,1.22810e+01,2.15412e+01,1.69400e+01,5.01659e+00,2.55791e+01,2.87230e+01,3.10907e+01,1.41817e+01,2.38441e+01,1.85930e+01,2.73301e+01,8.84246e+00,1.79692e+01,3.27950e+01
4.92480e+00,3.82680e+00,2.80471e+00,8.02662e+00,7.18657e+00,1.22810e+01,1.01545e+01,2.75754e+01,5.01659e+00,2.55791e+01,2.87230e+01,3.10907e+01,1.41817e+01,2.38441e+01,1.85930e+01,2.73301e+01,8.84246e+00,1.79692e+01,3.27950e+01
4.92480e+00,3.82680e+00,2.80471e+00,8.02662e+00,7.18657e+00,1.22810e+01,1.01545e+01,1.69400e+01,3.29965e+01,2.55791e+01,2.87230e+01,3.10907e+01,1.41817e+01,2.38441e+01,1.85930e+01,2.73301e+01,8.84246e+00,1.79692e+01,3.27950e+01
4.92480e+00,3.82680e+00,2.80471e+00,8.02662e+00,7.18657e+00,1.22810e+01,1.01545e+01,1.69400e+01,5.01659e+00,6.93916e+01,2.87230e+01,3.10907e+01,1.41817e+01,2.38441e+01,1.85930e+01,2.73301e+01,8.84246e+00,1.79692e+01,3.27950e+01
4.92480e+00,3.82680e+00,2.80471e+00,8.02662e+00,7.18657e+00,1.22810e+01,1.01545e+01,1.69400e+01,5.01659e+00,2.55791e+01,5.81825e+01,3.10907e+01,1.41817e+01,2.38441e+01,1.85930e+01,2.73301e+01,8.84246e+00,1.79692e+01,3.27950e+01
4.92480e+00,3.82680e+00,2.80471e+00,8.02662e+00,7.18657e+00,1.22810e+01,1.01545e+01,1.69400e+01,5.01659e+00,2.55791e+01,2.87230e+01,1.89636e+01,1.41817e+01,2.38441e+01,1.85930e+01,2.73301e+01,8.84246e+00,1.79692e+01,3.27950e+01
4.92480e+00,3.82680e+00,2.80471e+00,8.02662e+00,7.18657e+00,1.22810e+01,1.01545e+01,1.69400e+01,5.01659e+00,2.55791e+01,2.87230e+01,3.10907e+01,1.65017e+01,2.38441e+01,1.85930e+01,2.73301e+01,8.84246e+00,1.79692e+01,3.27950e+01
4.92480e+00,3.82680e+00,2.80471e+00,8.02662e+00,7.18657e+00,1.22810e+01,1.01545e+01,1.69400e+01,5.01659e+00,2.55791e+01,2.87230e+01,3.10907e+01,1.41817e+01,2.03958e+01,1.85930e+01,2.73301e+01,8.84246e+00,1.79692e+01,3.27950e+01
4.92480e+00,3.82680e+00,2.80471e+00,8.02662e+00,7.18657e+00,1.22810e+01,1.01545e+01,1.69400e+01,5.01659e+00,2.55791e+01,2.87230e+01,3.10907e+01,1.41817e+01,2.38441e+01,3.69777e+00,2.73301e+01,8.84246e+00,1.79692e+01,3.27950e+01
4.92480e+00,3.82680e+00,2.80471e+00,8.02662e+00,7.18657e+00,1.22810e+01,1.01545e+01,1.69400e+01,5.01659e+00,2.55791e+01,2.87230e+01,3.10907e+01,1.41817e+01,2.38441e+01,1.85930e+01,2.32275e+01,8.84246e+00,1.79692e+01,3.27950e+01
4.92480e+00,3.82680e+00,2.80471e+00,8.02662e+00,7.18657e+00,1.22810e+01,1.01545e+01,1.69400e+01,5.01659e+00,2.55791e+01,2.87230e+01,3.10907e+01,1.41817e+01,2.38441e+01,1.85930e+01,2.73301e+01,1.71205e+01,1.79692e+01,3.27950e+01
4.92480e+00,3.82680e+00,2.80471e+00,8.02662e+00,7.18657e+00,1.22810e+01,1.01545e+01,1.69400e+01,5.01659e+00,2.55791e+01,2.87230e+01,3.10907e+01,1.41817e+01,2.38441e+01,1.85930e+01,2.73301e+01,8.84246e+00,2.00257e+01,3.27950e+01
4.92480e+00,3.82680e+00,2.80471e+00,8.02662e+00,7.18657e+00,1.22810e+01,1.01545e+01,1.69400e+01,5.01659e+00,2.55791e+01,2.87230e+01,3.10907e+01,1.41817e+01,2.38441e+01,1.85930e+01,2.73301e+01,8.84246e+00,1.79692e+01,3.26656e+01
4.92480e+00,3.82680e+00,2.80471e+00,8.02662e+00,7.18657e+00,1.22810e+01,1.01545e+01,1.69400e+01,5.01659e+00,2.55791e+01,2.87230e+01,3.10907e+01,1.41817e+01,2.38441e+01,1.85930e+01,2.73301e+01,8.84246e+00,1.79692e+01,3.27950e+01
4.32960e+00,2.39645e+00,8.44546e+00,1.70738e+00,2.02042e+00,1.65613e+01,5.22596e+00,2.05582e+01,2.39525e+01,5.26012e+01,4.47153e+01,1.13544e+01,1.17121e+01,4.24737e+00,1.03642e+01,1.55051e+01,9.09331e+00,1.37585e+01,2.43860e+01
1.23840e+00,2.39645e+00,8.44546e+00,1.70738e+00,2.02042e+00,1.65613e+01,5.22596e+00,2.05582e+01,2.39525e+01,5.26012e+01,4.47153e+01,1.13544e+01,1.17121e+01,4.24737e+00,1.03642e+01,1.55051e+01,9.09331e+00,1.37585e+01,2.43860e+01
4.32960e+00,5.43280e+00,8.44546e+00,1.70738e+00,2.02042e+00,1.65613e+01,5.22596e+00,2.05582e+01,2.39525e+01,5.26012e+01,4.47153e+01,1.13544e+01,1.17121e+01,4.24737e+00,1.03642e+01,1.55051e+01,9.09331e+00,1.37585e+01,2.43860e+01
4.32960e+00,2.39645e+00,4.81031e+00,1.70738e+00,2.02042e+00,1.65613e+01,5.22596e+00,2.05582e+01,2.39525e+01,5.26012e+01,4.47153e+01,1.13544e+01,1.17121e+01,4.24737e+00,1.03642e+01,1.55051e+01,9.09331e+00,1.37585e+01,2.43860e+01
4.32960e+00,2.39645e+00,8.44546e+00,5.51463e+00,2.02042e+00,1.65613e+01,5.22596e+00,2.05582e+01,2.39525e+01,5.26012e+01,4.47153e+01,1.13544e+01,1.17121e+01,4.24737e+00,1.03642e+01,1.55051e+01,9.09331e+00,1.37585e+01,2.43860e+01
4.32960e+00,2.39645e+00,8.44546e+00,1.70738e+00,1.04602e+01,1.65613e+01,5.22596e+00,2.05582e+01,2.39525e+01,5.26012e+01,4.47153e+01,1.13544e+01,1.17121e+01,4.24737e+00,1.03642e+01,1.55051e+01,9.09331e+00,1.37585e+01,2.43860e+01
4.32960e+00,2.39645e+00,8.44546e+00,1.70738e+00,2.02042e+00,8.06663e+00,5.22596e+00,2.05582e+01,2.39525e+01,5.26012e+01,4.47153e+01,1.13544e+01,1.17121e+01,4.24737e+00,1.03642e+01,1.55051e+01,9.09331e+00,1.37585e+01,2.43860e+01
4.32960e+00,2.39645e+00,8.44546e+00,1.70738e+00,2.02042e+00,1.65613e+01,4.71611e+00,2.05582e+01,2.39525e+01,5.26012e+01,4.47153e+01,1.13544e+01,1.17121e+01,4.24737e+00,1.03642e+01,1.55051e+01,9.09331e+00,1.37585e+01,2.43860e+01
4.32960e+00,2.39645e+00,8.44546e+00,1.70738e+00,2.02042e+00,1.65613e+01,5.22596e+00,2.39572e+01,2.39525e+01,5.26012e+01,4.47153e+01,1.13544e+01,1.17121e+01,4.24737e+00,1.03642e+01,1.55051e+01,9.09331e+00,1.37585e+01,2.43860e+01
4.32960e+00,2.39645e+00,8.44546e+00,1.70738e+00,2.02042e+00,1.65613e+01,5.22596e+00,2.05582e+01,1.40606e+01,5.26012e+01,4.47153e+01,1.13544e+01,1.17121e+01,4.24737e+00,1.03642e+01,1.55051e+01,9.09331e+00,1.37585e+01,2.43860e+01
