thk_01,thk_02,thk_03,thk_04,thk_05,thk_06,thk_07,res_01,res_02,res_03,res_04,res_05,res_06,res_07,res_08
1.57017e+00,8.91530e+00,3.63040e+00,8.20922e+00,1.15538e+01,3.55358e+01,3.80693e+01,1.95328e+01,9.27835e+01,2.40073e+01,6.16321e+01,1.13132e+02,8.54706e+01,8.12420e+01,7.96492e+01
3.93152e+00,9.69055e+00,3.67786e+00,1.55283e+01,9.30594e+00,2.37539e+01,4.43704e+01,6.42158e+01,8.06888e+01,1.08546e+02,6.88537e+01,6.38748e+01,1.15268e+02,8.73667e+01,1.06902e+01
4.68617e+00,9.69055e+00,3.67786e+00,1.55283e+01,9.30594e+00,2.37539e+01,4.43704e+01,6.42158e+01,8.06888e+01,1.08546e+02,6.88537e+01,6.38748e+01,1.15268e+02,8.73667e+01,1.06902e+01
3.93152e+00,4.60090e+00,3.67786e+00,1.55283e+01,9.30594e+00,2.37539e+01,4.43704e+01,6.42158e+01,8.06888e+01,1.08546e+02,6.88537e+01,6.38748e+01,1.15268e+02,8.73667e+01,1.06902e+01
3.93152e+00,9.69055e+00,9.70480e+00,1.55283e+01,9.30594e+00,2.37539e+01,4.43704e+01,6.42158e+01,8.06888e+01,1.08546e+02,6.88537e+01,6.38748e+01,1.15268e+02,8.73667e+01,1.06902e+01
3.93152e+00,9.69055e+00,3.67786e+00,1.66492e+01,9.30594e+00,2.37539e+01,4.43704e+01,6.42158e+01,8.06888e+01,1.08546e+02,6.88537e+01,6.38748e+01,1.15268e+02,8.73667e+01,1.06902e+01
3.93152e+00,9.69055e+00,3.67786e+00,1.55283e+01,2.30626e+01,2.37539e+01,4.43704e+01,6.42158e+01,8.06888e+01,1.08546e+02,6.88537e+01,6.38748e+01,1.15268e+02,8.73667e+01,1.06902e+01
3.93152e+00,9.69055e+00,3.67786e+00,1.55283e+01,9.30594e+00,1.93198e+01,4.43704e+01,6.42158e+01,8.06888e+01,1.08546e+02,6.88537e+01,6.38748e+01,1.15268e+02,8.73667e+01,1.06902e+01
3.93152e+00,9.69055e+00,3.67786e+00,1.55283e+01,9.30594e+00,2.37539e+01,1.56653e+01,6.42158e+01,8.06888e+01,1.08546e+02,6.88537e+01,6.38748e+01,1.15268e+02,8.73667e+01,1.06902e+01
3.93152e+00,9.69055e+00,3.67786e+00,1.55283e+01,9.30594e+00,2.37539e+01,4.43704e+01,5.22152e+01,8.06888e+01,1.08546e+02,6.88537e+01,6.38748e+01,1.15268e+02,8.73667e+01,1.06902e+01
3.93152e+00,9.69055e+00,3.67786e+00,1.55283e+01,9.30594e+00,2.37539e+01,4.43704e+01,6.42158e+01,4.85515e+01,1.08546e+02,6.88537e+01,6.38748e+01,1.15268e+02,8.73667e+01,1.06902e+01
3.93152e+00,9.69055e+00,3.67786e+00,1.55283e+01,9.30594e+00,2.37539e+01,4.43704e+01,6.42158e+01,8.06888e+01,7.65361e+01,6.88537e+01,6.38748e+01,1.15268e+02,8.73667e+01,1.06902e+01
3.93152e+00,9.69055e+00,3.67786e+00,1.55283e+01,9.30594e+00,2.37539e+01,4.43704e+01,6.42158e+01,8.06888e+01,1.08546e+02,2.97577e+01,6.38748e+01,1.15268e+02,8.73667e+01,1.06902e+01
3.93152e+00,9.69055e+00,3.67786e+00,1.55283e+01,9.30594e+00,2.37539e+01,4.43704e+01,6.42158e+01,8.06888e+01,1.08546e+02,6.88537e+01,6.18724e+01,1.15268e+02,8.73667e+01,1.06902e+01
3.93152e+00,9.69055e+00,3.67786e+00,1.55283e+01,9.30594e+00,2.37539e+01,4.43704e+01,6.42158e+01,8.06888e+01,1.08546e+02,6.88537e+01,6.38748e+01,1.85578e+01,8.73667e+01,1.06902e+01
3.93152e+00,9.69055e+00,3.67786e+00,1.55283e+01,9.30594e+00,2.37539e+01,4.43704e+01,6.42158e+01,8.06888e+01,1.08546e+02,6.88537e+01,6.38748e+01,1.15268e+02,3.51268e+01,1.06902e+01
3.93152e+00,9.69055e+00,3.67786e+00,1.55283e+01,9.30594e+00,2.37539e+01,4.43704e+01,6.42158e+01,8.06888e+01,1.08546e+02,6.88537e+01,6.38748e+01,1.15268e+02,8.73667e+01,4.11044e+01
3.93152e+00,4.60090e+00,9.70480e+00,1.66492e+01,2.30626e+01,1.93198e+01,1.56653e+01,5.22152e+01,4.85515e+01,7.65361e+01,2.97577e+01,6.18724e+01,1.85578e+01,3.51268e+01,4.11044e+01
4.68617e+00,9.69055e+00,9.70480e+00,1.66492e+01,2.30626e+01,1.93198e+01,1.56653e+01,5.22152e+01,4.85515e+01,7.65361e+01,2.97577e+01,6.18724e+01,1.85578e+01,3.51268e+01,4.11044e+01
4.68617e+00,4.60090e+00,3.67786e+00,1.66492e+01,2.30626e+01,1.93198e+01,1.56653e+01,5.22152e+01,4.85515e+01,7.65361e+01,2.97577e+01,6.18724e+01,1.85578e+01,3.51268e+01,4.11044e+01
4.68617e+00,4.60090e+00,9.70480e+00,1.55283e+01,2.30626e+01,1.93198e+01,1.56653e+01,5.22152e+01,4.85515e+01,7.65361e+01,2.97577e+01,6.18724e+01,1.85578e+01,3.51268e+01,4.11044e+01
4.68617e+00,4.60090e+00,9.70480e+00,1.66492e+01,9.30594e+00,1.93198e+01,1.56653e+01,5.22152e+01,4.85515e+01,7.65361e+01,2.97577e+01,6.18724e+01,1.85578e+01,3.51268e+01,4.11044e+01
4.68617e+00,4.60090e+00,9.70480e+00,1.66492e+01,2.30626e+01,2.37539e+01,1.56653e+01,5.22152e+01,4.85515e+01,7.65361e+01,2.97577e+01,6.18724e+01,1.85578e+01,3.51268e+01,4.11044e+01
4.68617e+00,4.60090e+00,9.70480e+00,1.66492e+01,2.30626e+01,1.93198e+01,4.43704e+01,5.22152e+01,4.85515e+01,7.65361e+01,2.97577e+01,6.18724e+01,1.85578e+01,3.51268e+01,4.11044e+01
4.68617e+00,4.60090e+00,9.70480e+00,1.66492e+01,2.30626e+01,1.93198e+01,1.56653e+01,6.42158e+01,4.85515e+01,7.65361e+01,2.97577e+01,6.18724e+01,1.85578e+01,3.51268e+01,4.11044e+01
4.68617e+00,4.60090e+00,9.70480e+00,1.66492e+01,2.30626e+01,1.93198e+01,1.56653e+01,5.22152e+01,8.06888e+01,7.65361e+01,2.97577e+01,6.18724e+01,1.85578e+01,3.51268e+01,4.11044e+01
4.68617e+00,4.60090e+00,9.70480e+00,1.66492e+01,2.30626e+01,1.93198e+01,1.56653e+01,5.22152e+01,4.85515e+01,1.08546e+02,2.97577e+01,6.18724e+01,1.85578e+01,3.51268e+01,4.11044e+01
4.68617e+00,4.60090e+00,9.70480e+00,1.66492e+01,2.30626e+01,1.93198e+01,1.56653e+01,5.22152e+01,4.85515e+01,7.65361e+01,6.88537e+01,6.18724e+01,1.85578e+01,3.51268e+01,4.11044e+01
4.68617e+00,4.60090e+00,9.70480e+00,1.66492e+01,2.30626e+01,1.93198e+01,1.56653e+01,5.22152e+01,4.85515e+01,7.65361e+01,2.97577e+01,6.38748e+01,1.85578e+01,3.51268e+01,4.11044e+01
4.68617e+00,4.60090e+00,9.70480e+00,1.66492e+01,2.30626e+01,1.93198e+01,1.56653e+01,5.22152e+01,4.85515e+01,7.65361e+01,2.97577e+01,6.18724e+01,1.15268e+02,3.51268e+01,4.11044e+01
4.68617e+00,4.60090e+00,9.70480e+00,1.66492e+01,2.30626e+01,1.93198e+01,1.56653e+01,5.22152e+01,4.85515e+01,7.65361e+01,2.97577e+01,6.18724e+01,1.85578e+01,8.73667e+01,4.11044e+01
4.68617e+00,4.60090e+00,9.70480e+00,1.66492e+01,2.30626e+01,1.93198e+01,1.56653e+01,5.22152e+01,4.85515e+01,7.65361e+01,2.97577e+01,6.18724e+01,1.85578e+01,3.51268e+01,1.06902e+01
4.68617e+00,4.60090e+00,9.70480e+00,1.66492e+01,2.30626e+01,1.93198e+01,1.56653e+01,5.22152e+01,4.85515e+01,7.65361e+01,2.97577e+01,6.18724e+01,1.85578e+01,3.51268e+01,4.11044e+01
5.48952e+00,3.21895e+00,1.27895e+01,2.86828e+00,3.55154e+00,3.18619e+01,1.07644e+01,4.78746e+01,5.85728e+01,8.22814e+01,5.29165e+01,3.82448e+01,8.18114e+01,1.81939e+01,2.99626e+01
3.12817e+00,3.21895e+00,1.27895e+01,2.86828e+00,3.55154e+00,3.18619e+01,1.07644e+01,4.78746e+01,5.85728e+01,8.22814e+01,5.29165e+01,3.82448e+01,8.18114e+01,1.81939e+01,2.99626e+01
5.48952e+00,2.44370e+00,1.27895e+01,2.86828e+00,3.55154e+00,3.18619e+01,1.07644e+01,4.78746e+01,5.85728e+01,8.22814e+01,5.29165e+01,3.82448e+01,8.18114e+01,1.81939e+01,2.99626e+01
5.48952e+00,3.21895e+00,6.66760e+00,2.86828e+00,3.55154e+00,3.18619e+01,1.07644e+01,4.78746e+01,5.85728e+01,8.22814e+01,5.29165e+01,3.82448e+01,8.18114e+01,1.81939e+01,2.99626e+01
5.48952e+00,3.21895e+00,1.27895e+01,1.24292e+01,3.55154e+00,3.18619e+01,1.07644e+01,4.78746e+01,5.85728e+01,8.22814e+01,5.29165e+01,3.82448e+01,8.18114e+01,1.81939e+01,2.99626e+01
5.48952e+00,3.21895e+00,1.27895e+01,2.86828e+00,5.79936e+00,3.18619e+01,1.07644e+01,4.78746e+01,5.85728e+01,8.22814e+01,5.29165e+01,3.82448e+01,8.18114e+01,1.81939e+01,2.99626e+01
5.48952e+00,3.21895e+00,1.27895e+01,2.86828e+00,3.55154e+00,2.74278e+01,1.07644e+01,4.78746e+01,5.85728e+01,8.22814e+01,5.29165e+01,3.82448e+01,8.18114e+01,1.81939e+01,2.99626e+01
5.48952e+00,3.21895e+00,1.27895e+01,2.86828e+00,3.55154e+00,3.18619e+01,2.68673e+01,4.78746e+01,5.85728e+01,8.22814e+01,5.29165e+01,3.82448e+01,8.18114e+01,1.81939e+01,2.99626e+01
5.48952e+00,3.21895e+00,1.27895e+01,2.86828e+00,3.55154e+00,3.18619e+01,1.07644e+01,3.58740e+01,5.85728e+01,8.22814e+01,5.29165e+01,3.82448e+01,8.18114e+01,1.81939e+01,2.99626e+01
5.48952e+00,3.21895e+00,1.27895e+01,2.86828e+00,3.55154e+00,3.18619e+01,1.07644e+01,4.78746e+01,7.06675e+01,8.22814e+01,5.29165e+01,3.82448e+01,8.18114e+01,1.81939e+01,2.99626e+01
5.48952e+00,3.21895e+00,1.27895e+01,2.86828e+00,3.55154e+00,3.18619e+01,1.07644e+01,4.78746e+01,5.85728e+01,5.02717e+01,5.29165e+01,3.82448e+01,8.18114e+01,1.81939e+01,2.99626e+01
5.48952e+00,3.21895e+00,1.27895e+01,2.86828e+00,3.55154e+00,3.18619e+01,1.07644e+01,4.78746e+01,5.85728e+01,8.22814e+01,1.38205e+01,3.82448e+01,8.18114e+01,1.81939e+01,2.99626e+01
5.48952e+00,3.21895e+00,1.27895e+01,2.86828e+00,3.55154e+00,3.18619e+01,1.07644e+01,4.78746e+01,5.85728e+01,8.22814e+01,5.29165e+01,8.75024e+01,8.18114e+01,1.81939e+01,2.99626e+01
5.48952e+00,3.21895e+00,1.27895e+01,2.86828e+00,3.55154e+00,3.18619e+01,1.07644e+01,4.78746e+01,5.85728e+01,8.22814e+01,5.29165e+01,3.82448e+01,5.20142e+01,1.81939e+01,2.99626e+01
5.48952e+00,3.21895e+00,1.27895e+01,2.86828e+00,3.55154e+00,3.18619e+01,1.07644e+01,4.78746e+01,5.85728e+01,8.22814e+01,5.29165e+01,3.82448e+01,8.18114e+01,5.81844e+01,2.99626e+01
5.48952e+00,3.21895e+00,1.27895e+01,2.86828e+00,3.55154e+00,3.18619e+01,1.07644e+01,4.78746e+01,5.85728e+01,8.22814e+01,5.29165e+01,3.82448e+01,8.18114e+01,1.81939e+01,2.18320e+01
5.48952e+00,2.44370e+00,6.66760e+00,1.24292e+01,5.79936e+00,2.74278e+01,2.68673e+01,3.58740e+01,7.06675e+01,5.02717e+01,1.38205e+01,8.75024e+01,5.20142e+01,5.81844e+01,2.18320e+01
3.12817e+00,3.21895e+00,6.66760e+00,1.24292e+01,5.79936e+00,2.74278e+01,2.68673e+01,3.58740e+01,7.06675e+01,5.02717e+01,1.38205e+01,8.75024e+01,5.20142e+01,5.81844e+01,2.18320e+01
3.12817e+00,2.44370e+00,1.27895e+01,1.24292e+01,5.79936e+00,2.74278e+01,2.68673e+01,3.58740e+01,7.06675e+01,5.02717e+01,1.38205e+01,8.75024e+01,5.20142e+01,5.81844e+01,2.18320e+01
3.12817e+00,2.44370e+00,6.66760e+00,2.86828e+00,5.79936e+00,2.74278e+01,2.68673e+01,3.58740e+01,7.06675e+01,5.02717e+01,1.38205e+01,8.75024e+01,5.20142e+01,5.81844e+01,2.18320e+01
3.12817e+00,2.44370e+00,6.66760e+00,1.24292e+01,3.55154e+00,2.74278e+01,2.68673e+01,3.58740e+01,7.06675e+01,5.02717e+01,1.38205e+01,8.75024e+01,5.20142e+01,5.81844e+01,2.18320e+01
3.12817e+00,2.44370e+00,6.66760e+00,1.24292e+01,5.79936e+00,3.18619e+01,2.68673e+01,3.58740e+01,7.06675e+01,5.02717e+01,1.38205e+01,8.75024e+01,5.20142e+01,5.81844e+01,2.18320e+01
3.12817e+00,2.44370e+00,6.66760e+00,1.24292e+01,5.79936e+00,2.74278e+01,1.07644e+01,3.58740e+01,7.06675e+01,5.02717e+01,1.38205e+01,8.75024e+01,5.20142e+01,5.81844e+01,2.18320e+01
3.12817e+00,2.44370e+00,6.66760e+00,1.24292e+01,5.79936e+00,2.74278e+01,2.68673e+01,4.78746e+01,7.06675e+01,5.02717e+01,1.38205e+01,8.75024e+01,5.20142e+01,5.81844e+01,2.18320e+01
3.12817e+00,2.44370e+00,6.66760e+00,1.24292e+01,5.79936e+00,2.74278e+01,2.68673e+01,3.58740e+01,5.85728e+01,5.02717e+01,1.38205e+01,8.75024e+01,5.20142e+01,5.81844e+01,2.18320e+01
3.12817e+00,2.44370e+00,6.66760e+00,1.24292e+01,5.79936e+00,2.74278e+01,2.68673e+01,3.58740e+01,7.06675e+01,8.22814e+01,1.38205e+01,8.75024e+01,5.20142e+01,5.81844e+01,2.18320e+01
3.12817e+00,2.44370e+00,6.66760e+00,1.24292e+01,5.79936e+00,2.74278e+01,2.68673e+01,3.58740e+01,7.06675e+01,5.02717e+01,5.29165e+01,8.75024e+01,5.20142e+01,5.81844e+01,2.18320e+01
3.12817e+00,2.44370e+00,6.66760e+00,1.24292e+01,5.79936e+00,2.74278e+01,2.68673e+01,3.58740e+01,7.06675e+01,5.02717e+01,1.38205e+01,3.82448e+01,5.20142e+01,5.81844e+01,2.18320e+01
3.12817e+00,2.44370e+00,6.66760e+00,1.24292e+01,5.79936e+00,2.74278e+01,2.68673e+01,3.58740e+01,7.06675e+01,5.02717e+01,1.38205e+01,8.75024e+01,8.18114e+01,5.81844e+01,2.18320e+01
3.12817e+00,2.44370e+00,6.66760e+00,1.24292e+01,5.79936e+00,2.74278e+01,2.68673e+01,3.58740e+01,7.06675e+01,5.02717e+01,1.38205e+01,8.75024e+01,5.20142e+01,1.81939e+01,2.18320e+01
3.12817e+00,2.44370e+00,6.66760e+00,1.24292e+01,5.79936e+00,2.74278e+01,2.68673e+01,3.58740e+01,7.06675e+01,5.02717e+01,1.38205e+01,8.75024e+01,5.20142e+01,5.81844e+01,2.99626e+01
3.12817e+00,2.44370e+00,6.66760e+00,1.24292e+01,5.79936e+00,2.74278e+01,2.68673e+01,3.58740e+01,7.06675e+01,5.02717e+01,1.38205e+01,8.75024e+01,5.20142e+01,5.81844e+01,2.18320e+01
2.37352e+00,7.53335e+00,6.71506e+00,1.13083e+01,1.50603e+01,1.56459e+01,3.31684e+01,1.51922e+01,1.43408e+01,2.97526e+01,2.10421e+01,8.95048e+01,1.48724e+02,6.43091e+01,6.85074e+01
6.24417e+00,7.53335e+00,6.71506e+00,1.13083e+01,1.50603e+01,1.56459e+01,3.31684e+01,1.51922e+01,1.43408e+01,2.97526e+01,2.10421e+01,8.95048e+01,1.48724e+02,6.43091e+01,6.85074e+01
2.37352e+00,6.75810e+00,6.71506e+00,1.13083e+01,1.50603e+01,1.56459e+01,3.31684e+01,1.51922e+01,1.43408e+01,2.97526e+01,2.10421e+01,8.95048e+01,1.48724e+02,6.43091e+01,6.85074e+01
2.37352e+00,7.53335e+00,1.27420e+01,1.13083e+01,1.50603e+01,1.56459e+01,3.31684e+01,1.51922e+01,1.43408e+01,2.97526e+01,2.10421e+01,8.95048e+01,1.48724e+02,6.43091e+01,6.85074e+01
2.37352e+00,7.53335e+00,6.71506e+00,3.98922e+00,1.50603e+01,1.56459e+01,3.31684e+01,1.51922e+01,1.43408e+01,2.97526e+01,2.10421e+01,8.95048e+01,1.48724e+02,6.43091e+01,6.85074e+01
2.37352e+00,7.53335e+00,6.71506e+00,1.13083e+01,1.73082e+01,1.56459e+01,3.31684e+01,1.51922e+01,1.43408e+01,2.97526e+01,2.10421e+01,8.95048e+01,1.48724e+02,6.43091e+01,6.85074e+01
2.37352e+00,7.53335e+00,6.71506e+00,1.13083e+01,1.50603e+01,1.12118e+01,3.31684e+01,1.51922e+01,1.43408e+01,2.97526e+01,2.10421e+01,8.95048e+01,1.48724e+02,6.43091e+01,6.85074e+01
2.37352e+00,7.53335e+00,6.71506e+00,1.13083e+01,1.50603e+01,1.56459e+01,4.92713e+01,1.51922e+01,1.43408e+01,2.97526e+01,2.10421e+01,8.95048e+01,1.48724e+02,6.43091e+01,6.85074e+01
2.37352e+00,7.53335e+00,6.71506e+00,1.13083e+01,1.50603e+01,1.56459e+01,3.31684e+01,6.85564e+01,1.43408e+01,2.97526e+01,2.10421e+01,8.95048e+01,1.48724e+02,6.43091e+01,6.85074e+01
2.37352e+00,7.53335e+00,6.71506e+00,1.13083e+01,1.50603e+01,1.56459e+01,3.31684e+01,1.51922e+01,2.64355e+01,2.97526e+01,2.10421e+01,8.95048e+01,1.48724e+02,6.43091e+01,6.85074e+01
2.37352e+00,7.53335e+00,6.71506e+00,1.13083e+01,1.50603e+01,1.56459e+01,3.31684e+01,1.51922e+01,1.43408e+01,1.02801e+02,2.10421e+01,8.95048e+01,1.48724e+02,6.43091e+01,6.85074e+01
2.37352e+00,7.53335e+00,6.71506e+00,1.13083e+01,1.50603e+01,1.56459e+01,3.31684e+01,1.51922e+01,1.43408e+01,2.97526e+01,4.56949e+01,8.95048e+01,1.48724e+02,6.43091e+01,6.85074e+01
2.37352e+00,7.53335e+00,6.71506e+00,1.13083e+01,1.50603e+01,1.56459e+01,3.31684e+01,1.51922e+01,1.43408e+01,2.97526e+01,2.10421e+01,3.62424e+01,1.48724e+02,6.43091e+01,6.85074e+01
2.37352e+00,7.53335e+00,6.71506e+00,1.13083e+01,1.50603e+01,1.56459e+01,3.31684e+01,1.51922e+01,1.43408e+01,2.97526e+01,2.10421e+01,8.95048e+01,1.18927e+02,6.43091e+01,6.85074e+01
2.37352e+00,7.53335e+00,6.71506e+00,1.13083e+01,1.50603e+01,1.56459e+01,3.31684e+01,1.51922e+01,1.43408e+01,2.97526e+01,2.10421e+01,8.95048e+01,1.48724e+02,1.20692e+01,6.85074e+01
2.37352e+00,7.53335e+00,6.71506e+00,1.13083e+01,1.50603e+01,1.56459e+01,3.31684e+01,1.51922e+01,1.43408e+01,2.97526e+01,2.10421e+01,8.95048e+01,1.48724e+02,6.43091e+01,6.03768e+01
2.37352e+00,6.75810e+00,1.27420e+01,3.98922e+00,1.73082e+01,1.12118e+01,4.92713e+01,6.85564e+01,2.64355e+01,1.02801e+02,4.56949e+01,3.62424e+01,1.18927e+02,1.20692e+01,6.03768e+01
6.24417e+00,7.53335e+00,1.27420e+01,3.98922e+00,1.73082e+01,1.12118e+01,4.92713e+01,6.85564e+01,2.64355e+01,1.02801e+02,4.56949e+01,3.62424e+01,1.18927e+02,1.20692e+01,6.03768e+01
6.24417e+00,6.75810e+00,6.71506e+00,3.98922e+00,1.73082e+01,1.12118e+01,4.92713e+01,6.85564e+01,2.64355e+01,1.02801e+02,4.56949e+01,3.62424e+01,1.18927e+02,1.20692e+01,6.03768e+01
