thk_01,thk_02,thk_03,thk_04,thk_05,thk_06,thk_07,res_01,res_02,res_03,res_04,res_05,res_06,res_07,res_08
3.71248e+00,9.52703e+00,3.56984e+00,1.52530e+01,9.24126e+00,2.36484e+01,4.43530e+01,5.34280e+01,1.03924e+02,7.85794e+01,6.59193e+01,6.49045e+01,1.12346e+02,8.76531e+01,1.19861e+01
3.71248e+00,9.52703e+00,3.56984e+00,1.52530e+01,9.24126e+00,2.36484e+01,4.43530e+01,5.34280e+01,1.03924e+02,1.11444e+02,2.84895e+01,6.49045e+01,1.12346e+02,8.76531e+01,1.19861e+01
3.71248e+00,9.52703e+00,3.56984e+00,1.52530e+01,9.24126e+00,2.36484e+01,4.43530e+01,5.34280e+01,1.03924e+02,1.11444e+02,6.59193e+01,6.28699e+01,1.12346e+02,8.76531e+01,1.19861e+01
3.71248e+00,9.52703e+00,3.56984e+00,1.52530e+01,9.24126e+00,2.36484e+01,4.43530e+01,5.34280e+01,1.03924e+02,1.11444e+02,6.59193e+01,6.49045e+01,1.80875e+01,8.76531e+01,1.19861e+01
3.71248e+00,9.52703e+00,3.56984e+00,1.52530e+01,9.24126e+00,2.36484e+01,4.43530e+01,5.34280e+01,1.03924e+02,1.11444e+02,6.59193e+01,6.49045e+01,1.12346e+02,3.52420e+01,1.19861e+01
3.71248e+00,9.52703e+00,3.56984e+00,1.52530e+01,9.24126e+00,2.36484e+01,4.43530e+01,5.34280e+01,1.03924e+02,1.11444e+02,6.59193e+01,6.49045e+01,1.12346e+02,8.76531e+01,4.60875e+01
3.71248e+00,4.52327e+00,9.41978e+00,1.63541e+01,2.29022e+01,1.92341e+01,1.56591e+01,4.34435e+01,6.25322e+01,7.85794e+01,2.84895e+01,6.28699e+01,1.80875e+01,3.52420e+01,4.60875e+01
4.42509e+00,9.52703e+00,9.41978e+00,1.63541e+01,2.29022e+01,1.92341e+01,1.56591e+01,4.34435e+01,6.25322e+01,7.85794e+01,2.84895e+01,6.28699e+01,1.80875e+01,3.52420e+01,4.60875e+01
4.42509e+00,4.52327e+00,3.56984e+00,1.63541e+01,2.29022e+01,1.92341e+01,1.56591e+01,4.34435e+01,6.25322e+01,7.85794e+01,2.84895e+01,6.28699e+01,1.80875e+01,3.52420e+01,4.60875e+01
4.42509e+00,4.52327e+00,9.41978e+00,1.52530e+01,2.29022e+01,1.92341e+01,1.56591e+01,4.34435e+01,6.25322e+01,7.85794e+01,2.84895e+01,6.28699e+01,1.80875e+01,3.52420e+01,4.60875e+01
4.42509e+00,4.52327e+00,9.41978e+00,1.63541e+01,9.24126e+00,1.92341e+01,1.56591e+01,4.34435e+01,6.25322e+01,7.85794e+01,2.84895e+01,6.28699e+01,1.80875e+01,3.52420e+01,4.60875e+01
4.42509e+00,4.52327e+00,9.41978e+00,1.63541e+01,2.29022e+01,2.36484e+01,1.56591e+01,4.34435e+01,6.25322e+01,7.85794e+01,2.84895e+01,6.28699e+01,1.80875e+01,3.52420e+01,4.60875e+01
4.42509e+00,4.52327e+00,9.41978e+00,1.63541e+01,2.29022e+01,1.92341e+01,4.43530e+01,4.34435e+01,6.25322e+01,7.85794e+01,2.84895e+01,6.28699e+01,1.80875e+01,3.52420e+01,4.60875e+01
4.42509e+00,4.52327e+00,9.41978e+00,1.63541e+01,2.29022e+01,1.92341e+01,1.56591e+01,5.34280e+01,6.25322e+01,7.85794e+01,2.84895e+01,6.28699e+01,1.80875e+01,3.52420e+01,4.60875e+01
4.42509e+00,4.52327e+00,9.41978e+00,1.63541e+01,2.29022e+01,1.92341e+01,1.56591e+01,4.34435e+01,1.03924e+02,7.85794e+01,2.84895e+01,6.28699e+01,1.80875e+01,3.52420e+01,4.60875e+01
4.42509e+00,4.52327e+00,9.41978e+00,1.63541e+01,2.29022e+01,1.92341e+01,1.56591e+01,4.34435e+01,6.25322e+01,1.11444e+02,2.84895e+01,6.28699e+01,1.80875e+01,3.52420e+01,4.60875e+01
4.42509e+00,4.52327e+00,9.41978e+00,1.63541e+01,2.29022e+01,1.92341e+01,1.56591e+01,4.34435e+01,6.25322e+01,7.85794e+01,6.59193e+01,6.28699e+01,1.80875e+01,3.52420e+01,4.60875e+01
4.42509e+00,4.52327e+00,9.41978e+00,1.63541e+01,2.29022e+01,1.92341e+01,1.56591e+01,4.34435e+01,6.25322e+01,7.85794e+01,2.84895e+01,6.49045e+01,1.80875e+01,3.52420e+01,4.60875e+01
4.42509e+00,4.52327e+00,9.41978e+00,1.63541e+01,2.29022e+01,1.92341e+01,1.56591e+01,4.34435e+01,6.25322e+01,7.85794e+01,2.84895e+01,6.28699e+01,1.12346e+02,3.52420e+01,4.60875e+01
4.42509e+00,4.52327e+00,9.41978e+00,1.63541e+01,2.29022e+01,1.92341e+01,1.56591e+01,4.34435e+01,6.25322e+01,7.85794e+01,2.84895e+01,6.28699e+01,1.80875e+01,8.76531e+01,4.60875e+01
4.42509e+00,4.52327e+00,9.41978e+00,1.63541e+01,2.29022e+01,1.92341e+01,1.56591e+01,4.34435e+01,6.25322e+01,7.85794e+01,2.84895e+01,6.28699e+01,1.80875e+01,3.52420e+01,1.19861e+01
4.42509e+00,4.52327e+00,9.41978e+00,1.63541e+01,2.29022e+01,1.92341e+01,1.56591e+01,4.34435e+01,6.25322e+01,7.85794e+01,2.84895e+01,6.28699e+01,1.80875e+01,3.52420e+01,4.60875e+01
5.18368e+00,3.16463e+00,1.24138e+01,2.81744e+00,3.52686e+00,3.17204e+01,1.07602e+01,3.98320e+01,7.54392e+01,8.44782e+01,5.06613e+01,3.88613e+01,7.97377e+01,1.82535e+01,3.35949e+01
2.95389e+00,3.16463e+00,1.24138e+01,2.81744e+00,3.52686e+00,3.17204e+01,1.07602e+01,3.98320e+01,7.54392e+01,8.44782e+01,5.06613e+01,3.88613e+01,7.97377e+01,1.82535e+01,3.35949e+01
5.18368e+00,2.40247e+00,1.24138e+01,2.81744e+00,3.52686e+00,3.17204e+01,1.07602e+01,3.98320e+01,7.54392e+01,8.44782e+01,5.06613e+01,3.88613e+01,7.97377e+01,1.82535e+01,3.35949e+01
5.18368e+00,3.16463e+00,6.47178e+00,2.81744e+00,3.52686e+00,3.17204e+01,1.07602e+01,3.98320e+01,7.54392e+01,8.44782e+01,5.06613e+01,3.88613e+01,7.97377e+01,1.82535e+01,3.35949e+01
5.18368e+00,3.16463e+00,1.24138e+01,1.22089e+01,3.52686e+00,3.17204e+01,1.07602e+01,3.98320e+01,7.54392e+01,8.44782e+01,5.06613e+01,3.88613e+01,7.97377e+01,1.82535e+01,3.35949e+01
5.18368e+00,3.16463e+00,1.24138e+01,2.81744e+00,5.75904e+00,3.17204e+01,1.07602e+01,3.98320e+01,7.54392e+01,8.44782e+01,5.06613e+01,3.88613e+01,7.97377e+01,1.82535e+01,3.35949e+01
5.18368e+00,3.16463e+00,1.24138e+01,2.81744e+00,3.52686e+00,2.73061e+01,1.07602e+01,3.98320e+01,7.54392e+01,8.44782e+01,5.06613e+01,3.88613e+01,7.97377e+01,1.82535e+01,3.35949e+01
5.18368e+00,3.16463e+00,1.24138e+01,2.81744e+00,3.52686e+00,3.17204e+01,2.68567e+01,3.98320e+01,7.54392e+01,8.44782e+01,5.06613e+01,3.88613e+01,7.97377e+01,1.82535e+01,3.35949e+01
5.18368e+00,3.16463e+00,1.24138e+01,2.81744e+00,3.52686e+00,3.17204e+01,1.07602e+01,2.98475e+01,7.54392e+01,8.44782e+01,5.06613e+01,3.88613e+01,7.97377e+01,1.82535e+01,3.35949e+01
5.18368e+00,3.16463e+00,1.24138e+01,2.81744e+00,3.52686e+00,3.17204e+01,1.07602e+01,3.98320e+01,9.10166e+01,8.44782e+01,5.06613e+01,3.88613e+01,7.97377e+01,1.82535e+01,3.35949e+01
5.18368e+00,3.16463e+00,1.24138e+01,2.81744e+00,3.52686e+00,3.17204e+01,1.07602e+01,3.98320e+01,7.54392e+01,5.16138e+01,5.06613e+01,3.88613e+01,7.97377e+01,1.82535e+01,3.35949e+01
5.18368e+00,3.16463e+00,1.24138e+01,2.81744e+00,3.52686e+00,3.17204e+01,1.07602e+01,3.98320e+01,7.54392e+01,8.44782e+01,1.32315e+01,3.88613e+01,7.97377e+01,1.82535e+01,3.35949e+01
5.18368e+00,3.16463e+00,1.24138e+01,2.81744e+00,3.52686e+00,3.17204e+01,1.07602e+01,3.98320e+01,7.54392e+01,8.44782e+01,5.06613e+01,8.89131e+01,7.97377e+01,1.82535e+01,3.35949e+01
5.18368e+00,3.16463e+00,1.24138e+01,2.81744e+00,3.52686e+00,3.17204e+01,1.07602e+01,3.98320e+01,7.54392e+01,8.44782e+01,5.06613e+01,3.88613e+01,5.06959e+01,1.82535e+01,3.35949e+01
5.18368e+00,3.16463e+00,1.24138e+01,2.81744e+00,3.52686e+00,3.17204e+01,1.07602e+01,3.98320e+01,7.54392e+01,8.44782e+01,5.06613e+01,3.88613e+01,7.97377e+01,5.83752e+01,3.35949e+01
5.18368e+00,3.16463e+00,1.24138e+01,2.81744e+00,3.52686e+00,3.17204e+01,1.07602e+01,3.98320e+01,7.54392e+01,8.44782e+01,5.06613e+01,3.88613e+01,7.97377e+01,1.82535e+01,2.44787e+01
5.18368e+00,2.40247e+00,6.47178e+00,1.22089e+01,5.75904e+00,2.73061e+01,2.68567e+01,2.98475e+01,9.10166e+01,5.16138e+01,1.32315e+01,8.89131e+01,5.06959e+01,5.83752e+01,2.44787e+01
2.95389e+00,3.16463e+00,6.47178e+00,1.22089e+01,5.75904e+00,2.73061e+01,2.68567e+01,2.98475e+01,9.10166e+01,5.16138e+01,1.32315e+01,8.89131e+01,5.06959e+01,5.83752e+01,2.44787e+01
2.95389e+00,2.40247e+00,1.24138e+01,1.22089e+01,5.75904e+00,2.73061e+01,2.68567e+01,2.98475e+01,9.10166e+01,5.16138e+01,1.32315e+01,8.89131e+01,5.06959e+01,5.83752e+01,2.44787e+01
2.95389e+00,2.40247e+00,6.47178e+00,2.81744e+00,5.75904e+00,2.73061e+01,2.68567e+01,2.98475e+01,9.10166e+01,5.16138e+01,1.32315e+01,8.89131e+01,5.06959e+01,5.83752e+01,2.44787e+01
2.95389e+00,2.40247e+00,6.47178e+00,1.22089e+01,3.52686e+00,2.73061e+01,2.68567e+01,2.98475e+01,9.10166e+01,5.16138e+01,1.32315e+01,8.89131e+01,5.06959e+01,5.83752e+01,2.44787e+01
2.95389e+00,2.40247e+00,6.47178e+00,1.22089e+01,5.75904e+00,3.17204e+01,2.68567e+01,2.98475e+01,9.10166e+01,5.16138e+01,1.32315e+01,8.89131e+01,5.06959e+01,5.83752e+01,2.44787e+01
2.95389e+00,2.40247e+00,6.47178e+00,1.22089e+01,5.75904e+00,2.73061e+01,1.07602e+01,2.98475e+01,9.10166e+01,5.16138e+01,1.32315e+01,8.89131e+01,5.06959e+01,5.83752e+01,2.44787e+01
2.95389e+00,2.40247e+00,6.47178e+00,1.22089e+01,5.75904e+00,2.73061e+01,2.68567e+01,3.98320e+01,9.10166e+01,5.16138e+01,1.32315e+01,8.89131e+01,5.06959e+01,5.83752e+01,2.44787e+01
2.95389e+00,2.40247e+00,6.47178e+00,1.22089e+01,5.75904e+00,2.73061e+01,2.68567e+01,2.98475e+01,7.54392e+01,5.16138e+01,1.32315e+01,8.89131e+01,5.06959e+01,5.83752e+01,2.44787e+01
2.95389e+00,2.40247e+00,6.47178e+00,1.22089e+01,5.75904e+00,2.73061e+01,2.68567e+01,2.98475e+01,9.10166e+01,8.44782e+01,1.32315e+01,8.89131e+01,5.06959e+01,5.83752e+01,2.44787e+01
2.95389e+00,2.40247e+00,6.47178e+00,1.22089e+01,5.75904e+00,2.73061e+01,2.68567e+01,2.98475e+01,9.10166e+01,5.16138e+01,5.06613e+01,8.89131e+01,5.06959e+01,5.83752e+01,2.44787e+01
2.95389e+00,2.40247e+00,6.47178e+00,1.22089e+01,5.75904e+00,2.73061e+01,2.68567e+01,2.98475e+01,9.10166e+01,5.16138e+01,1.32315e+01,3.88613e+01,5.06959e+01,5.83752e+01,2.44787e+01
2.95389e+00,2.40247e+00,6.47178e+00,1.22089e+01,5.75904e+00,2.73061e+01,2.68567e+01,2.98475e+01,9.10166e+01,5.16138e+01,1.32315e+01,8.89131e+01,7.97377e+01,5.83752e+01,2.44787e+01
2.95389e+00,2.40247e+00,6.47178e+00,1.22089e+01,5.75904e+00,2.73061e+01,2.68567e+01,2.98475e+01,9.10166e+01,5.16138e+01,1.32315e+01,8.89131e+01,5.06959e+01,1.82535e+01,2.44787e+01
2.95389e+00,2.40247e+00,6.47178e+00,1.22089e+01,5.75904e+00,2.73061e+01,2.68567e+01,2.98475e+01,9.10166e+01,5.16138e+01,1.32315e+01,8.89131e+01,5.06959e+01,5.83752e+01,3.35949e+01
2.95389e+00,2.40247e+00,6.47178e+00,1.22089e+01,5.75904e+00,2.73061e+01,2.68567e+01,2.98475e+01,9.10166e+01,5.16138e+01,1.32315e+01,8.89131e+01,5.06959e+01,5.83752e+01,2.44787e+01
2.24128e+00,7.40623e+00,6.51784e+00,1.11078e+01,1.49557e+01,1.55764e+01,3.31554e+01,1.26400e+01,1.84704e+01,3.05470e+01,2.01453e+01,9.09477e+01,1.44955e+02,6.45199e+01,7.68125e+01
5.89629e+00,7.40623e+00,6.51784e+00,1.11078e+01,1.49557e+01,1.55764e+01,3.31554e+01,1.26400e+01,1.84704e+01,3.05470e+01,2.01453e+01,9.09477e+01,1.44955e+02,6.45199e+01,7.68125e+01
2.24128e+00,6.64407e+00,6.51784e+00,1.11078e+01,1.49557e+01,1.55764e+01,3.31554e+01,1.26400e+01,1.84704e+01,3.05470e+01,2.01453e+01,9.09477e+01,1.44955e+02,6.45199e+01,7.68125e+01
2.24128e+00,7.40623e+00,1.23678e+01,1.11078e+01,1.49557e+01,1.55764e+01,3.31554e+01,1.26400e+01,1.84704e+01,3.05470e+01,2.01453e+01,9.09477e+01,1.44955e+02,6.45199e+01,7.68125e+01
2.24128e+00,7.40623e+00,6.51784e+00,3.91851e+00,1.49557e+01,1.55764e+01,3.31554e+01,1.26400e+01,1.84704e+01,3.05470e+01,2.01453e+01,9.09477e+01,1.44955e+02,6.45199e+01,7.68125e+01
2.24128e+00,7.40623e+00,6.51784e+00,1.11078e+01,1.71878e+01,1.55764e+01,3.31554e+01,1.26400e+01,1.84704e+01,3.05470e+01,2.01453e+01,9.09477e+01,1.44955e+02,6.45199e+01,7.68125e+01
2.24128e+00,7.40623e+00,6.51784e+00,1.11078e+01,1.49557e+01,1.11621e+01,3.31554e+01,1.26400e+01,1.84704e+01,3.05470e+01,2.01453e+01,9.09477e+01,1.44955e+02,6.45199e+01,7.68125e+01
2.24128e+00,7.40623e+00,6.51784e+00,1.11078e+01,1.49557e+01,1.55764e+01,4.92519e+01,1.26400e+01,1.84704e+01,3.05470e+01,2.01453e+01,9.09477e+01,1.44955e+02,6.45199e+01,7.68125e+01
2.24128e+00,7.40623e+00,6.51784e+00,1.11078e+01,1.49557e+01,1.55764e+01,3.31554e+01,5.70395e+01,1.84704e+01,3.05470e+01,2.01453e+01,9.09477e+01,1.44955e+02,6.45199e+01,7.68125e+01
2.24128e+00,7.40623e+00,6.51784e+00,1.11078e+01,1.49557e+01,1.55764e+01,3.31554e+01,1.26400e+01,3.40478e+01,3.05470e+01,2.01453e+01,9.09477e+01,1.44955e+02,6.45199e+01,7.68125e+01
2.24128e+00,7.40623e+00,6.51784e+00,1.11078e+01,1.49557e+01,1.55764e+01,3.31554e+01,1.26400e+01,1.84704e+01,1.05545e+02,2.01453e+01,9.09477e+01,1.44955e+02,6.45199e+01,7.68125e+01
2.24128e+00,7.40623e+00,6.51784e+00,1.11078e+01,1.49557e+01,1.55764e+01,3.31554e+01,1.26400e+01,1.84704e+01,3.05470e+01,4.37475e+01,9.09477e+01,1.44955e+02,6.45199e+01,7.68125e+01
2.24128e+00,7.40623e+00,6.51784e+00,1.11078e+01,1.49557e+01,1.55764e+01,3.31554e+01,1.26400e+01,1.84704e+01,3.05470e+01,2.01453e+01,3.68267e+01,1.44955e+02,6.45199e+01,7.68125e+01
2.24128e+00,7.40623e+00,6.51784e+00,1.11078e+01,1.49557e+01,1.55764e+01,3.31554e+01,1.26400e+01,1.84704e+01,3.05470e+01,2.01453e+01,9.09477e+01,1.15913e+02,6.45199e+01,7.68125e+01
2.24128e+00,7.40623e+00,6.51784e+00,1.11078e+01,1.49557e+01,1.55764e+01,3.31554e+01,1.26400e+01,1.84704e+01,3.05470e+01,2.01453e+01,9.09477e+01,1.44955e+02,1.21088e+01,7.68125e+01
2.24128e+00,7.40623e+00,6.51784e+00,1.11078e+01,1.49557e+01,1.55764e+01,3.31554e+01,1.26400e+01,1.84704e+01,3.05470e+01,2.01453e+01,9.09477e+01,1.44955e+02,6.45199e+01,6.76963e+01
2.24128e+00,6.64407e+00,1.23678e+01,3.91851e+00,1.71878e+01,1.11621e+01,4.92519e+01,5.70395e+01,3.40478e+01,1.05545e+02,4.37475e+01,3.68267e+01,1.15913e+02,1.21088e+01,6.76963e+01
5.89629e+00,7.40623e+00,1.23678e+01,3.91851e+00,1.71878e+01,1.11621e+01,4.92519e+01,5.70395e+01,3.40478e+01,1.05545e+02,4.37475e+01,3.68267e+01,1.15913e+02,1.21088e+01,6.76963e+01
5.89629e+00,6.64407e+00,6.51784e+00,3.91851e+00,1.71878e+01,1.11621e+01,4.92519e+01,5.70395e+01,3.40478e+01,1.05545e+02,4.37475e+01,3.68267e+01,1.15913e+02,1.21088e+01,6.76963e+01
